mssv,dien_tt,diem_tt,lop12_matinh,lop12_matruong,TEN_TRUONG
5FF73F9DXPvAibaEXe80jwV8UBfNhxiQYzMrRAUf,ĐGNL,0.675,48.0,53.0,THPT Trấn Biên
45C77D1AXPvAibaEXe80jwV8UBfNh+MJrIfuqybY,ĐGNL,0.765,35.0,3.0,Trường THPT Bình Sơn
41A80A04XPvAibaEXe80jwV8UBfNh4Y98jA6nutB,ĐGNL,0.7141666666666666,44.0,32.0,THPT Dầu Tiếng
8FCFE45BXPvAibaEXe80jwV8UBfNh1ybAXX1sy30,ĐGNL,0.7525,2.0,66.0,THPT Gia Định
E60BCA2EXPvAibaEXe9FR5ZajZxlow5Dphp2uGOC,ĐGNL,0.7216666666666667,2.0,255.0,THCS THPT Hồng Đức
CB6CDFC1XPvAibaEXe9FR5ZajZxloy2jS0PjRfze,ĐGNL,0.7058333333333333,48.0,7.0,THPT Lê Hồng Phong
4A220421XPvAibaEXe9FR5ZajZxlo2NzI95fzis6,ĐGNL,0.7766666666666666,2.0,2.0,THPT Bùi Thị Xuân
8FFB4598XPvAibaEXe/YUZi7fAhqUBNw2bWJFCL3,ĐGNL,0.8183333333333334,35.0,3.0,Trường THPT Bình Sơn
F3A95D3EXPvAibaEXe/YUZi7fAhqUH9E0vOaqznd,ĐGNL,0.7475,52.0,7.0,THPT Nguyễn Thị Minh Khai
FB4563A2XPvAibaEXe/YUZi7fAhqUPdWTgmq/G4y,ĐGNL,0.6766666666666666,2.0,27.0,THPT Ngô Quyền
89C7823DXPvAibaEXe/IQnjJr55yYRY7OHE9t/n7,ĐGNL,0.7458333333333333,37.0,1.0,Quốc Học Quy Nhơn
A310C6DCXPvAibaEXe/IQnjJr55yYUYWCopS2Dq/,ĐGNL,0.8075,41.0,17.0,THPT chuyên Lê Quý Đôn
F96E9B2DXPvAibaEXe+oshwCJ2TOL7JUu9F576u8,ĐGNL,0.8116666666666666,41.0,30.0,THPT Phan Bội Châu
43641E61XPvAibaEXe+oshwCJ2TOLyREAcHRMtGv,ĐGNL,0.7591666666666667,56.0,30.0,THPT Chuyên Bến Tre
40F48AADXPvAibaEXe+oshwCJ2TOL7d26BCavJQf,ĐGNL,0.7816666666666666,55.0,2.0,THPT Châu Văn Liêm
B3E4390BXPvAibaEXe9W37M5rySWmEqb+nLH1R9F,ĐGNL,0.755,44.0,20.0,THPT Trịnh Hoài Đức
B5CCBDE2XPvAibaEXe9W37M5rySWmJ3nokrEOTgh,ĐGNL,0.7066666666666667,41.0,15.0,THPT Lý Tự Trọng
1A6BD388XPvAibaEXe9W37M5rySWmDuKUH0x/6px,ĐGNL,0.7475,2.0,61.0,THPT Tây Thạnh
BFCBFAAEXPvAibaEXe+YbqS6wWaMivUkl/ywIT8S,ĐGNL,0.8183333333333334,52.0,51.0,THPT Minh Đạm
4F80767EXPvAibaEXe+YbqS6wWaMirQ2IX1gPEDy,ĐGNL,0.7025,21.0,25.0,THPT Kim Thành
6EFBE658XPvAibaEXe8GlonP+eXAf6UWCDb9dge4,ĐGNL,0.66,56.0,66.0,THPT Lạc Long Quân
D40C078AXPvAibaEXe8GlonP+eXAf9kDHgTyZBT4,ĐGNL,0.6583333333333333,38.0,1.0,Trường THPT Pleiku
E2DF889DXPvAibaEXe8GlonP+eXAf2l225RObC6d,ĐGNL,0.8308333333333333,34.0,3.0,THPT Trần Cao Vân
C21EC537XPvAibaEXe//oOov2hCsiYpEF7byrFnU,ĐGNL,0.6866666666666666,48.0,3.0,THPT Ngô Quyền
DFDC60C1XPvAibaEXe//oOov2hCsiVmE2ApVulti,ĐGNL,0.745,2.0,245.0,THCS và THPT Nguyễn Khuyến
5C1F1CADXPvAibaEXe/6ZvTfN5IKcqlf4itXCysC,ĐGNL,0.7808333333333334,40.0,16.0,THPT Trần Quốc Toản
1F5A483FXPvAibaEXe/6ZvTfN5IKcmQoOhiBBBQK,ĐGNL,0.6841666666666667,44.0,24.0,THPT Dĩ An
9ACBF3BDXPvAibaEXe/6ZvTfN5IKcpoos0vXcDWI,ĐGNL,0.7158333333333333,63.0,6.0,THPT Đăk Mil
BA86495DXPvAibaEXe+63TJw283N+zDlEotElwf9,ĐGNL,0.7016666666666667,35.0,11.0,Trường THPT Trần Quốc Tuấn
36FC9C16XPvAibaEXe+63TJw283N++v3EFuvkUPt,ĐGNL,0.7191666666666666,40.0,10.0,THPT Buôn Hồ
C1886430XPvAibaEXe+63TJw283N+49eZlwsqP2y,ĐGNL,0.7341666666666666,52.0,31.0,THPT Trần Phú
CA938FE8XPvAibaEXe8SWoXWekDacJ52cO1Ieg4d,ĐGNL,0.7958333333333333,34.0,7.0,THPT chuyên Nguyễn Bỉnh Khiêm
8A9E274DXPvAibaEXe8SWoXWekDacAhXuSMjUqoe,ĐGNL,0.68,2.0,22.0,THTH Đại học Sài Gòn
DA23E09CXPvAibaEXe/3SQynmW7euvt77am8XmV2,ĐGNL,0.7516666666666667,41.0,17.0,THPT chuyên Lê Quý Đôn
1EAE038EXPvAibaEXe/3SQynmW7eurzpsiiczoPf,ĐGNL,0.7233333333333334,55.0,39.0,THPT Thốt Nốt
81BED50DXPvAibaEXe/3SQynmW7eujPXqTOowx88,ĐGNL,0.77,38.0,5.0,Trường THPT Chuyên Hùng Vương
9776479FXPvAibaEXe/VnvhYBb4TNM5Hh0XsKwYo,ĐGNL,0.6675,54.0,9.0,THPT Tân Hiệp
0F15AA08XPvAibaEXe/VnvhYBb4TNB/meRH0KUep,ĐGNL,0.6391666666666667,2.0,2.0,THPT Bùi Thị Xuân
3B71369EXPvAibaEXe/VnvhYBb4TNC7ERpdqf3W4,ĐGNL,0.7866666666666666,56.0,47.0,THPT Sương Nguyệt Anh
E0A6652FXPvAibaEXe/VnvhYBb4TNNrtSZtPGHN9,ĐGNL,0.6741666666666667,2.0,255.0,THCS THPT Hồng Đức
F2A34F33XPvAibaEXe/VnvhYBb4TNDCSMzPgu6l3,ĐGNL,0.7208333333333333,56.0,10.0,THPT Chê-Ghêvara
66A02ECDXPvAibaEXe8fDZWQ6Sz6wnDUmjPhi5ub,ĐGNL,0.7666666666666667,56.0,11.0,THPT Ca Văn Thỉnh
0266A632XPvAibaEXe8fDZWQ6Sz6wmY53Xv+7QbI,ĐGNL,0.7033333333333334,2.0,61.0,THPT Tây Thạnh
E3F025C3XPvAibaEXe8fDZWQ6Sz6woGRJvKAmWcw,ĐGNL,0.6916666666666667,1.0,17.0,THPT Cổ Loa
803CD5A5XPvAibaEXe/RBAYWwu4rYPCE5IwuQFlQ,ĐGNL,0.6716666666666666,38.0,2.0,Trường THPT Phan Bội Châu
CBBEC090XPvAibaEXe/RBAYWwu4rYA0DT5I3POMR,ĐGNL,0.6483333333333333,47.0,8.0,THPT Tánh Linh
4F79E707XPvAibaEXe/RBAYWwu4rYNIkSP61IeIY,ĐGNL,0.7266666666666667,48.0,53.0,THPT Trấn Biên
38788760XPvAibaEXe/RBAYWwu4rYK0CVEMKU8Zt,ĐGNL,0.7191666666666666,39.0,1.0,THPT Nguyễn Huệ
6E4B896CXPvAibaEXe/RBAYWwu4rYM1nY1+LlOyo,ĐGNL,0.7308333333333333,58.0,12.0,THPT Chuyên Nguyễn Thiện Thành
A3B5FF12XPvAibaEXe/kVP5zrg5wIWEuXdKpaqc6,ĐGNL,0.7475,2.0,23.0,THPT Mạc Đĩnh Chi
E918A472XPvAibaEXe/kVP5zrg5wIW5pqxmRzfky,ĐGNL,0.775,44.0,24.0,THPT Dĩ An
50DAAC7CXPvAibaEXe8xTifDUBtw5Q1Y4b9cemfe,ĐGNL,0.6883333333333334,2.0,52.0,THPT Nguyễn Trung Trực
C44B4005XPvAibaEXe8xTifDUBtw5UeKntXC6idP,ĐGNL,0.7525,2.0,16.0,THPT chuyên Lê Hồng Phong
6F53861FXPvAibaEXe8xTifDUBtw5bcRGfZDTxLk,ĐGNL,0.6358333333333334,54.0,6.0,THPT Nguyễn Thần Hiến
DF6EC2F5XPvAibaEXe8xTifDUBtw5UCD5QhgMybj,ĐGNL,0.7466666666666667,40.0,15.0,THPT Ngô Gia Tự
A5800914XPvAibaEXe8xTifDUBtw5S0a0bLSh+B4,ĐGNL,0.6766666666666666,43.0,18.0,THPT Lộc Ninh
AFE64CD9XPvAibaEXe/86xKtTPDGfMYIUT5PZmch,ĐGNL,0.725,45.0,3.0,THPT Ninh Hải
2F9CE51CXPvAibaEXe/B5ptYzPZ33nSBmnY9BHIy,ĐGNL,0.7341666666666666,34.0,10.0,THPT chuyên Lê Thánh Tông
5A0230B3XPvAibaEXe/B5ptYzPZ33qaUSuPR3tlU,ĐGNL,0.7241666666666666,44.0,13.0,THPT Huỳnh Văn Nghệ
906E81A4XPvAibaEXe/B5ptYzPZ33leKI4+T4F25,ĐGNL,0.72,2.0,22.0,THTH Đại học Sài Gòn
2946D276XPvAibaEXe/B5ptYzPZ33jD/O1KXkqsc,ĐGNL,0.7075,48.0,61.0,THCS-THPT Huỳnh Văn nghệ
E9881298XPvAibaEXe/B5ptYzPZ33uxP//3lZ8YC,ĐGNL,0.7383333333333333,36.0,3.0,THPT chuyên Nguyễn Tất Thành
47D89B8CXPvAibaEXe/4sg9QikPkh9Ccb8QqSPzk,ĐGNL,0.8825,57.0,15.0,THPT chuyên Nguyễn Bỉnh Khiêm
D020C33FXPvAibaEXe/4sg9QikPkh+O1e66VJRiq,ĐGNL,0.72,34.0,3.0,THPT Trần Cao Vân
CDCCA80FXPvAibaEXe9T8X64vL5Kd/cfAX5QHF+h,ĐGNL,0.7983333333333333,38.0,5.0,Trường THPT Chuyên Hùng Vương
5396C3C0XPvAibaEXe9T8X64vL5Kd7Ra2fetm0mB,ĐGNL,0.7483333333333333,2.0,16.0,THPT chuyên Lê Hồng Phong
B3CCFD33XPvAibaEXe9T8X64vL5Kd285lRVD0t68,ĐGNL,0.8366666666666667,44.0,2.0,THPT chuyên Hùng Vương
4901830AXPvAibaEXe9T8X64vL5Kd0OakcuA4KOJ,ĐGNL,0.745,49.0,16.0,THPT Kiến Tường
7AFCC22CXPvAibaEXe+XuNgf2Sify2weTMuTp/sW,ĐGNL,0.7208333333333333,55.0,39.0,THPT Thốt Nốt
D3B7EA04XPvAibaEXe+XuNgf2Sify0CZ6RemhOia,ĐGNL,0.8,40.0,16.0,THPT Trần Quốc Toản
3F81C3D7XPvAibaEXe+XuNgf2Sify1DZCep8W6Wh,ĐGNL,0.7158333333333333,60.0,2.0,THPT Bạc Liêu
03A27B34XPvAibaEXe+XuNgf2Sify1FkYwDf2m0F,ĐGNL,0.7258333333333333,34.0,44.0,THPT Nguyễn Huệ
FD21BFD9XPvAibaEXe+XuNgf2Sify7rSGLWCs41c,ĐGNL,0.7291666666666666,38.0,1.0,Trường THPT Pleiku
1F8B9DB8XPvAibaEXe9cUsS4F6r57XT3g2N1sVl6,ĐGNL,0.7266666666666667,48.0,21.0,THPT Xuân Lộc
4703045AXPvAibaEXe9cUsS4F6r57dGyD/gRTVYs,ĐGNL,0.7016666666666667,43.0,25.0,THPT Thị xã Phước Long
19220744XPvAibaEXe9cUsS4F6r57fg/S/HCyNTC,ĐGNL,0.6825,4.0,2.0,THPT Phan Châu Trinh
133CDE62XPvAibaEXe9cUsS4F6r57TDBONjTRSZn,ĐGNL,0.8,48.0,30.0,THPT Điểu Cải
3B6B9369XPvAibaEXe/V9YbHV7fRP2pWxn4crFhM,ĐGNL,0.6775,39.0,1.0,THPT Nguyễn Huệ
ADB85DE2XPvAibaEXe+6gZchb6tvC8YoEtEdoGD9,ĐGNL,0.6633333333333333,34.0,10.0,THPT chuyên Lê Thánh Tông
28DB0E2FXPvAibaEXe+6gZchb6tvC9yWSpdkIdzs,ĐGNL,0.7658333333333334,48.0,29.0,THPT Tân Phú
DCA5EED3XPvAibaEXe+k7kwcfMfIzDOjFRxYFAWF,ĐGNL,0.7591666666666667,52.0,21.0,THPT Trần Văn Quan
D58C1E49XPvAibaEXe+k7kwcfMfIzPoZ5+HHWOjM,ĐGNL,0.7675,2.0,1.0,THPT Trưng Vương
1A61D4ABXPvAibaEXe+k7kwcfMfIzACGp5dPDFIy,ĐGNL,0.7483333333333333,53.0,2.0,THPT Phạm Thành Trung
79C692B1XPvAibaEXe+k7kwcfMfIzAFXv0ohWWfY,ĐGNL,0.7608333333333334,40.0,24.0,THPT Chuyên Nguyễn Du
DB6DAE4CXPvAibaEXe+k7kwcfMfIzG2ksxkb6DAQ,ĐGNL,0.7475,51.0,20.0,THPT Châu Phú
C60AAA47XPvAibaEXe+k7kwcfMfIzD1Pr6EnLJFI,ĐGNL,0.7416666666666667,51.0,37.0,THPT Nguyễn Bỉnh Khiêm
9502DE6EXPvAibaEXe828ep1J4avvNskA47LpOY/,ĐGNL,0.8083333333333333,44.0,14.0,THPT Tân Phước Khánh
32FFA662XPvAibaEXe828ep1J4avvMXiA7ddRAtP,ĐGNL,0.6716666666666666,53.0,11.0,THPT Vĩnh Kim
4A969EBEXPvAibaEXe828ep1J4avvH0f0QGp8tSH,ĐGNL,0.8141666666666667,39.0,5.0,THPT Chuyên Lương Văn Chánh
80472CCEXPvAibaEXe828ep1J4avvCZOk1++39jR,ĐGNL,0.6266666666666667,2.0,11.0,THPT Marie Curie
8CF214C4XPvAibaEXe828ep1J4avvKknCs7fTdIw,ĐGNL,0.81,54.0,6.0,THPT Nguyễn Thần Hiến
20D398EAXPvAibaEXe+jsqLrdntKXs/UKpcQHPZR,ĐGNL,0.8175,57.0,14.0,THPT Hựu Thành
BFD4247CXPvAibaEXe+jsqLrdntKXu+53DURa5Mm,ĐGNL,0.685,48.0,777.0,Phổ thông Thực hành Sư phạm
E991819BXPvAibaEXe+jRlsyXvmhz9GFYCsCFcJG,ĐGNL,0.7608333333333334,41.0,41.0,THPT Ngô Gia Tự
39F5C1B3XPvAibaEXe+jRlsyXvmhz14SDotdKerS,ĐGNL,0.7791666666666667,57.0,11.0,THPT Trần Đại Nghĩa
66AC0DB0XPvAibaEXe+jRlsyXvmhz0UMJf6WzG75,ĐGNL,0.8008333333333333,34.0,42.0,THPT Núi Thành
BDDBF26CXPvAibaEXe+jRlsyXvmhz3iGDa0hZ9Ea,ĐGNL,0.685,2.0,47.0,THPT Trần Quang Khải
B5453DB8XPvAibaEXe+jRlsyXvmhz3fdu48G7zN3,ĐGNL,0.8175,48.0,7.0,THPT Lê Hồng Phong
A17C4403XPvAibaEXe8+Y7C9z9gIQ3G/d5IOEicF,ĐGNL,0.7383333333333333,37.0,37.0,THPT Nguyễn Trân
1C0B2A3EXPvAibaEXe8+Y7C9z9gIQ8zlBPpTwjnV,ĐGNL,0.7366666666666667,40.0,59.0,THPT Thực hành Cao Nguyên
930BB6AEXPvAibaEXe8+Y7C9z9gIQ7RT211VdpGs,ĐGNL,0.7666666666666667,49.0,14.0,THPT Thạnh Hóa
7A8986F1XPvAibaEXe8+Y7C9z9gIQ9ytSF4hYGk4,ĐGNL,0.6566666666666666,2.0,245.0,THCS và THPT Nguyễn Khuyến
20EC54C4XPvAibaEXe8SRnjkoZQJQjhZ40tOzHWk,ĐGNL,0.765,2.0,60.0,THPT Trần Phú
BFAC243DXPvAibaEXe8SRnjkoZQJQn+u4iQF3qZN,ĐGNL,0.7483333333333333,53.0,16.0,THPT Chuyên TG
95ACAB74XPvAibaEXe8SRnjkoZQJQgk6twKM8k5U,ĐGNL,0.7966666666666666,34.0,7.0,THPT chuyên Nguyễn Bỉnh Khiêm
0E1B821FXPvAibaEXe8SRnjkoZQJQl3sz3581FoJ,ĐGNL,0.8016666666666666,2.0,65.0,THPT Hoàng Hoa Thám
C27799D3XPvAibaEXe8SRnjkoZQJQlg8y11Bz880,ĐGNL,0.75,52.0,1.0,THPT Vũng Tàu
AE3A968CXPvAibaEXe+TeG6SYeFDjKERskcOPNlO,ĐGNL,0.76,56.0,15.0,THPT Nguyễn Ngọc Thăng
546766A5XPvAibaEXe+TeG6SYeFDjEei2F6tAugM,ĐGNL,0.7691666666666667,2.0,23.0,THPT Mạc Đĩnh Chi
47E99CC1XPvAibaEXe+TeG6SYeFDjNytdOY4AFGA,ĐGNL,0.7725,39.0,13.0,THPT Phan Chu Trinh
F095C0CEXPvAibaEXe9Tdz4CswjA140A5JVmCaNn,ĐGNL,0.7266666666666667,57.0,9.0,THPT Bình Minh
146A34E5XPvAibaEXe9Tdz4CswjA13D0emhIm6k2,ĐGNL,0.6775,42.0,18.0,THPT Đức Trọng
4784C672XPvAibaEXe9Tdz4CswjA16eg3cXIH7xa,ĐGNL,0.7666666666666667,2.0,23.0,THPT Mạc Đĩnh Chi
45A8889BXPvAibaEXe9Tdz4CswjA142MwwlYy7O0,ĐGNL,0.815,57.0,14.0,THPT Hựu Thành
1382AC06XPvAibaEXe88ZV91oZ7/ptuWLFfr1jbZ,ĐGNL,0.73,54.0,9.0,THPT Tân Hiệp
6E6C2013XPvAibaEXe88ZV91oZ7/phFnfCMcZIXA,ĐGNL,0.8475,41.0,9.0,THPT Huỳnh Thúc Kháng
B6695081XPvAibaEXe88ZV91oZ7/ppT3fareFkof,ĐGNL,0.7508333333333334,44.0,24.0,THPT Dĩ An
5F414D7DXPvAibaEXe88ZV91oZ7/pvBrSC5wlGup,ĐGNL,0.71,2.0,72.0,THPT Thủ Đức
D17A44AAXPvAibaEXe9z1vm+pibC4YNoXt+gb5m9,ĐGNL,0.7191666666666666,35.0,10.0,Trường THPT Sơn Mỹ
B28BDA90XPvAibaEXe9z1vm+pibC4ZzCzidEdZAN,ĐGNL,0.7525,52.0,1.0,THPT Vũng Tàu
912DDC59XPvAibaEXe9z1vm+pibC4Zpe5B5zeHrk,ĐGNL,0.7325,56.0,11.0,THPT Ca Văn Thỉnh
73192E30XPvAibaEXe8JDP83oALuEVkZLmNr6TwZ,ĐGNL,0.7625,60.0,2.0,THPT Bạc Liêu
327F789DXPvAibaEXe8JDP83oALuEXKVaLTrN4jr,ĐGNL,0.7433333333333333,38.0,16.0,Trường THPT Nguyễn Bỉnh Khiêm
1AB36F5DXPvAibaEXe8JDP83oALuEauA9GleSaYp,ĐGNL,0.735,37.0,1.0,Quốc Học Quy Nhơn
796DD7BCXPvAibaEXe8JDP83oALuEXws3gk6+ozH,ĐGNL,0.6266666666666667,47.0,1.0,THPT Phan Bội Châu
933A6450XPvAibaEXe8JDP83oALuETBHivu8sRom,ĐGNL,0.7866666666666666,44.0,2.0,THPT chuyên Hùng Vương
648A4740XPvAibaEXe8JDP83oALuERC/Tuy0e3rp,ĐGNL,0.7241666666666666,54.0,6.0,THPT Nguyễn Thần Hiến
EC8BF25AXPvAibaEXe8JDP83oALuEU0DrsqV1vPT,ĐGNL,0.8516666666666667,35.0,3.0,Trường THPT Bình Sơn
5C38F368XPvAibaEXe85+toEofK/t4uy7XOe90n9,ĐGNL,0.6466666666666666,35.0,19.0,Trường THPT Số 1 Tư Nghĩa
9B90A041XPvAibaEXe+O8Ynm4+UKCjj4hk6yMx6W,ĐGNL,0.8141666666666667,44.0,2.0,THPT chuyên Hùng Vương
6FFB64F3XPvAibaEXe+O8Ynm4+UKCt8Sf6IhFlk9,ĐGNL,0.6783333333333333,2.0,63.0,THPT Võ Thị Sáu
B1514F65XPvAibaEXe+/+q/J1of16Ga04T1Iec1N,ĐGNL,0.6533333333333333,2.0,16.0,THPT chuyên Lê Hồng Phong
4647FAD4XPvAibaEXe+/+q/J1of16Gnbnnths+LI,ĐGNL,0.8375,44.0,24.0,THPT Dĩ An
BFC65127XPvAibaEXe+/+q/J1of16BnaXusfYYaq,ĐGNL,0.72,2.0,66.0,THPT Gia Định
CD908339XPvAibaEXe/75frwBkQTnfsPqd1ahLxn,ĐGNL,0.7308333333333333,2.0,80.0,THPT Đa Phước
6AF26F27XPvAibaEXe/75frwBkQTnWpTK5rW+sJw,ĐGNL,0.7491666666666666,55.0,39.0,THPT Thốt Nốt
71EEEAFFXPvAibaEXe/75frwBkQTnWEbTjqMibaU,ĐGNL,0.7141666666666666,56.0,14.0,THPT Phan Văn Trị
CE84B4E7XPvAibaEXe/75frwBkQTnRIhk+Yk+q8F,ĐGNL,0.7575,45.0,17.0,THPT chuyên Lê Quí Đôn
91F074CEXPvAibaEXe/75frwBkQTnTtbKqOGZ91V,ĐGNL,0.7108333333333333,2.0,11.0,THPT Marie Curie
C5B7D523XPvAibaEXe9176253k6Mv+qEZvJPK2Z6,ĐGNL,0.6591666666666667,2.0,269.0,THPT Thành Nhân
0F92557CXPvAibaEXe9176253k6Mv7DsmZGZMkgF,ĐGNL,0.7716666666666666,48.0,3.0,THPT Ngô Quyền
41989DABXPvAibaEXe9iepFIQz9mxXDZlwCXHR7I,ĐGNL,0.7375,55.0,2.0,THPT Châu Văn Liêm
59B6020DXPvAibaEXe9iepFIQz9mxS3rcoiLNhLZ,ĐGNL,0.7883333333333333,42.0,37.0,THPT Thăng Long - Lâm Hà
59EDC357XPvAibaEXe9iepFIQz9mxUtITtBxsFxw,ĐGNL,0.7233333333333334,2.0,40.0,THPT Nguyễn Khuyến
77A43185XPvAibaEXe9iepFIQz9mxaUoUXQd0Z2Y,ĐGNL,0.77,2.0,48.0,THPT Võ Trường Toản
C6515EB3XPvAibaEXe9iepFIQz9mxS0wBuCtu87F,ĐGNL,0.8266666666666667,52.0,11.0,THPT Nguyễn Bỉnh Khiêm
C4B4869CXPvAibaEXe+Gf10rrPWIypZaFGwPt0Tl,ĐGNL,0.7691666666666667,2.0,23.0,THPT Mạc Đĩnh Chi
1DD8DC93XPvAibaEXe+Gf10rrPWIym+cDmR0Kt38,ĐGNL,0.7841666666666667,48.0,88.0,TH-THCS-THPT Song Ngữ Lạc Hồng
C8062C0DXPvAibaEXe+Gf10rrPWIyr4sLBxKXudI,ĐGNL,0.7225,2.0,16.0,THPT chuyên Lê Hồng Phong
ACBE447EXPvAibaEXe+ywvHYTnIXuF4+4AQLHfQU,ĐGNL,0.705,37.0,15.0,THPT Số 1 An Nhơn
3DB6AACCXPvAibaEXe+ywvHYTnIXuA/oCNtqy07Q,ĐGNL,0.7158333333333333,48.0,100.0,THPT Cẩm Mỹ
06251B58XPvAibaEXe+ywvHYTnIXuL2YQZYUxAEG,ĐGNL,0.7041666666666667,2.0,245.0,THCS và THPT Nguyễn Khuyến
165CB683XPvAibaEXe+ywvHYTnIXuJP2gfRl7KeL,ĐGNL,0.7608333333333334,38.0,2.0,Trường THPT Phan Bội Châu
D9B39BA6XPvAibaEXe+ywvHYTnIXuOL9P7zUqeNl,ĐGNL,0.6341666666666667,44.0,24.0,THPT Dĩ An
03816B23XPvAibaEXe/1Yakz2BGJTcBso5ZBcYrz,ĐGNL,0.7558333333333334,48.0,21.0,THPT Xuân Lộc
67D7D4C1XPvAibaEXe/1Yakz2BGJTZEs6GQ/zp3H,ĐGNL,0.7166666666666667,35.0,29.0,Trường THPT Phạm Văn Đồng
84B8F7A6XPvAibaEXe+ZjFxIq69W3O+Pz2B9WwrZ,ĐGNL,0.7316666666666667,41.0,19.0,THPT Hoàng Văn Thụ
1E4A3B51XPvAibaEXe+g4B5cywZjwXWXFbkh9N/e,ĐGNL,0.7775,49.0,7.0,THPT Cần Đước
17C0BA29XPvAibaEXe+g4B5cywZjwdHw/yKkfaHU,CUTUYEN,-1.0,,,
FF47BE24XPvAibaEXe+g4B5cywZjwcX/S5XMQp36,CUTUYEN,-1.0,,,
5DED219EXPvAibaEXe+g4B5cywZjwcehNH9APFMj,CUTUYEN,-1.0,,,
C6D60DF5XPvAibaEXe+g4B5cywZjwUOIySK7EBfD,CUTUYEN,-1.0,,,
7CD02A9FXPvAibaEXe+g4B5cywZjwcj8TsG91YaQ,CUTUYEN,-1.0,,,
6EC9B467XPvAibaEXe+g4B5cywZjwZVD7kCf00e1,CUTUYEN,-1.0,,,
BB3DB683XPvAibaEXe+g4B5cywZjwSIIdpUdzbuP,CUTUYEN,-1.0,,,
0CF74531XPvAibaEXe8x4DBJAYNqX7MmOvd3RNwO,CUTUYEN,-1.0,,,
F09BF74EXPvAibaEXe+boSxJoV2lkABL0foWIXoK,THPT,0.8116666666666668,2.0,18.0,THPT Trần Khai Nguyên
AE3AFF71XPvAibaEXe+boSxJoV2lkOgHbv83iTMq,THPT,0.7133333333333333,2.0,53.0,THPT Nguyễn Công Trứ
DAAA4CCBXPvAibaEXe+boSxJoV2lkBv6tVx0spbM,THPT,0.77,2.0,63.0,THPT Võ Thị Sáu
FFE53E27XPvAibaEXe+boSxJoV2lkIPm7Byt5HdS,THPT,0.8283333333333334,34.0,47.0,THPT Phan Châu Trinh
16DB961FXPvAibaEXe+boSxJoV2lkGV0I7/yycIf,THPT,0.6833333333333333,2.0,36.0,THPT Nguyễn Huệ
0AEECA9FXPvAibaEXe+boSxJoV2lkJi3t/U7wNKE,THPT,0.6833333333333333,57.0,5.0,THPT Mang Thít
78DB66BDXPvAibaEXe+boSxJoV2lkG226Lazqx47,THPT,0.745,56.0,7.0,THPT Trần Văn Kiết
7C9F0AE3XPvAibaEXe+boSxJoV2lkKRU+wZuskzO,THPT,0.89,34.0,53.0,THPT Khâm Đức
7E3853DCXPvAibaEXe+boSxJoV2lkJhHPBWRkRqK,THPT,0.8483333333333333,2.0,68.0,THPT Phú Nhuận
014C54F7XPvAibaEXe8JhJ4J3nSSlz1TA0ntP3g/,THPT,0.7066666666666667,37.0,15.0,THPT Số 1 An Nhơn
53181549XPvAibaEXe8JhJ4J3nSSl4rhWK7agy5e,THPT,0.8383333333333333,47.0,25.0,THPT Quang Trung
BF49E59CXPvAibaEXe8JhJ4J3nSSl1M62Ra/ltX0,THPT,0.865,2.0,1.0,THPT Trưng Vương
B195E94EXPvAibaEXe8JhJ4J3nSSl+BZ0yxg8rEE,THPT,0.735,2.0,94.0,THPT Nguyễn Hữu Cầu
F16F0FEBXPvAibaEXe8JhJ4J3nSSl6eFaumAKm+I,THPT,0.825,51.0,19.0,THPT Trần Văn Thành
D5C6549AXPvAibaEXe8JhJ4J3nSSl1wykanfFCr6,THPT,0.7933333333333333,2.0,23.0,THPT Mạc Đĩnh Chi
B739B774XPvAibaEXe8JhJ4J3nSSl9hKIc5/mItt,THPT,0.8533333333333334,35.0,19.0,Trường THPT Số 1 Tư Nghĩa
95A69681XPvAibaEXe8JhJ4J3nSSlyt6m977k+u4,THPT,0.81,40.0,24.0,THPT Chuyên Nguyễn Du
9CF7513CXPvAibaEXe8JhJ4J3nSSlxGVuJhy65uf,THPT,0.7200000000000001,37.0,37.0,THPT Nguyễn Trân
AA8330F4XPvAibaEXe9Vh8FJ4R+4oUzJfCJ3uIKq,THPT,0.7666666666666667,2.0,52.0,THPT Nguyễn Trung Trực
82949D55XPvAibaEXe9Vh8FJ4R+4oUJxUHWW7Vzs,THPT,0.815,36.0,3.0,THPT chuyên Nguyễn Tất Thành
9E4BAD66XPvAibaEXe9Vh8FJ4R+4oRzlAJQCZHF9,THPT,0.8283333333333334,44.0,11.0,THPT Bàu Bàng
92135F49XPvAibaEXe9Vh8FJ4R+4oTuYLteEjIgr,THPT,0.725,38.0,16.0,Trường THPT Nguyễn Bỉnh Khiêm
46A85FE5XPvAibaEXe9Vh8FJ4R+4odDjNOtGHGE1,THPT,0.7133333333333333,38.0,19.0,Trường THPT Chu Văn An
08F35A6DXPvAibaEXe9Vh8FJ4R+4oW19SLv2wQSP,THPT,0.7899999999999999,18.0,36.0,THPT Yên Dũng số 2
A1F1A0EBXPvAibaEXe9Vh8FJ4R+4oQmcC3pUVfWh,THPT,0.7833333333333333,34.0,10.0,THPT chuyên Lê Thánh Tông
AAF8D850XPvAibaEXe9Vh8FJ4R+4odZeYL8rNOsz,THPT,0.8266666666666667,40.0,25.0,THPT Cao Bá Quát
