mssv,ngaythi,url,loaixn,tongdiem,ngay_xet_loai,thoi_gian_nop_bang,ket_qua_xet_loai,year,month,day
D87C4275XPvAibaEXe9iov3KWPg5dbSErq4/2nbL,2018-12-29,bangcap/15520472/15520472_bangcap_TOEIC_LR_20190814203035.jpg,TOEIC_LR,675.0,2019-10-31 16:13:12.000000000,2019-08-14,,2019,10,31
D8A433FEXPvAibaEXe/9XMaU/9dsP4HOIzNsbFZq,2018-04-19,bangcap/14520681/14520681_bangcap_TOEIC_LR_20180914101025.jpg,TOEIC_LR,630.0,2018-10-24 10:51:15.000000000,2018-09-14,,2018,10,24
D935D44EXPvAibaEXe+Ld9vP5I9+1gXwJ/3b2rj/,2019-08-10,bangcap/15520772/15520772_bangcap_TOEIC_LR_20191217075528.jpg,TOEIC_LR,595.0,2020-01-03 14:03:56.000000000,2019-12-17,,2020,1,3
D9565354XPvAibaEXe8p5yvHQtPESzTmX0vQwzvn,2019-01-16,bangcap/14521012/14521012_bangcap_TOEIC_LR_20190509093720.jpg,TOEIC_LR,450.0,2019-06-18 10:20:21.000000000,2019-05-09,,2019,6,18
D99A702AXPvAibaEXe/t9ok6w7D83eHVw1ZeuQP4,2019-12-28,bangcap/17521105/17521105_bangcap_TOEIC_LR_20200606121632.jpg,TOEIC_LR,650.0,2020-06-23 09:59:46.000000000,2020-06-06,,2020,6,23
D99A9DE5XPvAibaEXe8UGNMJasZG8JEbdfJ7sGlX,2020-11-05,bangcap/16520274/16520274_bangcap_TOEIC_LR_20201121224214.jpg,TOEIC_LR,555.0,2020-12-23 21:13:57.343387471,2020-11-21,,2020,12,23
DA16B17CXPvAibaEXe/odi52as1TQ6r3rl+RnLh7,2018-12-29,bangcap/16521351/16521351_bangcap_TOEIC_LR_20191219220050.jpg,TOEIC_LR,690.0,2020-01-03 14:00:30.000000000,2019-12-19,,2020,1,3
DA3C5679XPvAibaEXe/Yg42D1b4hlMzPcCKZAorp,2020-12-26,bangcap/19522393/19522393_bangcap_TOEIC_LR_20210120151726.jpeg,TOEIC_LR,495.0,2021-02-21 21:13:57.343387471,2021-01-20,,2021,2,21
DA3D9587XPvAibaEXe8C3lblh2dNnpEM7MnDExYF,2020-12-12,bangcap/19521439/19521439_bangcap_TOEIC_LR_20210104021513.jpg,TOEIC_LR,365.0,2021-02-01 11:00:13.000000000,2021-01-04,,2021,2,1
DA4597F8XPvAibaEXe+7uJh0aD4oAtEza4fOV9BV,2021-01-22,bangcap/17520500/17520500_bangcap_TOEIC_LR_20210323160701.jpeg,TOEIC_LR,500.0,2021-04-24 21:13:57.343387471,2021-03-23,,2021,4,24
DA75E8F3XPvAibaEXe8f56j3W7C5xs5+J8XcB5oK,2020-08-19,bangcap/19522505/19522505_bangcap_TOEIC_LR_20201126222745.jpg,TOEIC_LR,315.0,2020-12-04 10:12:46.000000000,2020-11-26,,2020,12,4
DAA05B2CXPvAibaEXe/JKySBFnJ8IgkxHvBufbd3,2019-01-17,bangcap/14520248/14520248_bangcap_TOEIC_SW_20190213002113.png,TOEIC_SW,230.0,2019-03-07 10:30:35.000000000,2019-02-13,,2019,3,7
DAA05B2CXPvAibaEXe/JKySBFnJ8IgkxHvBufbd3,2018-10-06,bangcap/14520248/14520248_bangcap_TOEIC_LR_20190213001726.jpg,TOEIC_LR,475.0,2019-04-12 15:33:13.000000000,2019-02-13,,2019,4,12
DAF2D5BDXPvAibaEXe+98B3vqZGkWADaFTkMB99s,2019-08-24,bangcap/15520783/15520783_bangcap_TOEIC_SW_20190911122815.png,TOEIC_SW,185.0,2019-10-22 10:55:39.000000000,2019-09-11,,2019,10,22
DAF2D5BDXPvAibaEXe+98B3vqZGkWADaFTkMB99s,2019-05-25,bangcap/15520783/15520783_bangcap_TOEIC_LR_20190820124736.jpg,TOEIC_LR,560.0,2019-10-22 10:57:10.000000000,2019-08-20,,2019,10,22
DAFCE097XPvAibaEXe+Z7KfNHYLttKsB/kdM5tuZ,,bangcap/13520513/13520513_bangcap_TOEIC_LR_20180302212921.jpg,TOEIC_LR,455.0,2018-04-12 09:44:20.000000000,2018-03-02,,2018,4,12
DB03A0C7XPvAibaEXe/lq24VwKc+LC7Wl3zmO1iW,2020-08-19,bangcap/19521734/19521734_bangcap_TOEIC_LR_20210311075752.png,TOEIC_LR,365.0,2021-03-16 09:07:54.000000000,2021-03-11,,2021,3,16
DB03A0C7XPvAibaEXe/lq24VwKc+LC7Wl3zmO1iW,2021-04-17,bangcap/19521734/19521734_bangcap_TOEIC_LR_20210505155640.png,TOEIC_LR,410.0,2021-05-27 16:17:45.000000000,2021-05-05,,2021,5,27
DB28A6B8XPvAibaEXe+E43ovk5Cnp7bfzCqOTUE4,2019-05-25,bangcap/16520103/16520103_bangcap_TOEIC_LR_20201201182619.jpeg,TOEIC_LR,470.0,2021-01-02 21:13:57.343387471,2020-12-01,,2021,1,2
DB565F01XPvAibaEXe9DMENNf4iGctIY5XCw38SB,2019-05-25,bangcap/16521195/16521195_bangcap_TOEIC_LR_20200612084511.jpg,TOEIC_LR,805.0,2020-06-23 10:04:16.000000000,2020-06-12,,2020,6,23
DB6E52F3XPvAibaEXe/ns/wSuHF6kEQ5whrQp5Q+,2019-04-06,bangcap/16520828/16520828_bangcap_TOEIC_LR_20200729090514.jpg,TOEIC_LR,710.0,2020-08-13 10:47:34.000000000,2020-07-29,,2020,8,13
DB6E52F3XPvAibaEXe/ns/wSuHF6kEQ5whrQp5Q+,2019-07-13,bangcap/16520828/16520828_bangcap_TOEIC_SW_20200729090849.png,TOEIC_SW,230.0,2020-08-20 15:13:26.000000000,2020-07-29,,2020,8,20
DB957320XPvAibaEXe+69U8I0R94ERC3P5bqYLe8,2020-03-12,bangcap/19520017/19520017_bangcap_DGNL_20210312140948.jpg,DGNL,365.0,2021-03-24 10:49:40.000000000,2021-03-12,,2021,3,24
DB9FA965XPvAibaEXe904Wq1lYkfi1x2F3Ukc2Og,2020-09-27,bangcap/16521694/16521694_bangcap_TOEIC_LR_20201010134912.jpg,TOEIC_LR,495.0,2020-10-26 16:05:26.000000000,2020-10-10,,2020,10,26
DBC11C69XPvAibaEXe9LZwdMb86KA6Wl57kbLAGS,2018-12-29,bangcap/14520944/14520944_bangcap_TOEIC_LR_20190822185321.jpg,TOEIC_LR,615.0,2019-10-22 10:53:07.000000000,2019-08-22,,2019,10,22
DBD7B1A2XPvAibaEXe82B8VnNvUD6DS+TprSP2Ro,2020-11-20,bangcap/18520506/18520506_bangcap_TOEIC_LR_20201201090642.jpg,TOEIC_LR,850.0,2021-01-02 21:13:57.343387471,2020-12-01,,2021,1,2
DC510789XPvAibaEXe+GHNK19bpqC6fiDr/IfEBw,2019-04-07,bangcap/16520361/16520361_bangcap_TOEIC_LR_20210102110234.jpg,TOEIC_LR,765.0,2021-02-03 21:13:57.343387471,2021-01-02,,2021,2,3
DC5E7914XPvAibaEXe8PcTqQe5AuP2PTeWxy83ug,2020-11-19,bangcap/19522447/19522447_bangcap_TOEIC_LR_20201130172028.jpeg,TOEIC_LR,500.0,2021-01-01 21:13:57.343387471,2020-11-30,,2021,1,1
DCA5EED3XPvAibaEXe+k7kwcfMfIzDOjFRxYFAWF,2020-08-22,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19520921/19520921_chungchi_TOEIC_LR_20200910152951.jpg,TOEIC_LR,590.0,2020-09-24 10:10:04.000000000,2020-09-10,,2020,9,24
DCA85B37XPvAibaEXe/QqI5At3DBgr04YmgTMWo/,2019-12-27,bangcap/15520711/15520711_bangcap_TOEIC_LR_20200108010303.jpg,TOEIC_LR,465.0,2020-03-28 15:10:10.000000000,2020-01-08,,2020,3,28
DCC4C259XPvAibaEXe/kSDDr/jkTQ0PoU631JFW8,2020-11-13,bangcap/19521388/19521388_bangcap_TOEIC_LR_20201129004029.jpg,TOEIC_LR,575.0,2020-12-31 21:13:57.343387471,2020-11-29,,2020,12,31
DD2564EDXPvAibaEXe/lyY7+7E9oi7bBkct8sERB,2019-10-04,bangcap/15520865/15520865_bangcap_TOEIC_LR_20191218141450.jpg,TOEIC_LR,775.0,2020-01-03 14:01:02.000000000,2019-12-18,,2020,1,3
DD4EFA9CXPvAibaEXe/t7ClCI88v7mCBtTA3bz+f,2019-12-22,bangcap/16520339/16520339_bangcap_TOEIC_SW_20200410123636.png,TOEIC_SW,230.0,2020-04-14 15:48:54.000000000,2020-04-10,,2020,4,14
DD4EFA9CXPvAibaEXe/t7ClCI88v7mCBtTA3bz+f,2018-12-29,bangcap/16520339/16520339_bangcap_TOEIC_LR_20200410120659.jpg,TOEIC_LR,520.0,2020-05-14 09:28:57.000000000,2020-04-10,,2020,5,14
DD52427EXPvAibaEXe/OS4eb0G5N4kHpunB8+Rph,2020-07-24,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18520612/18520612_chungchi_TOEIC_LR_20200804145102.jpg,TOEIC_LR,405.0,2020-08-22 10:41:48.000000000,2020-08-04,,2020,8,22
DD6C6EFFXPvAibaEXe/t9ok6w7D83eOf7NsbJtWc,2020-12-26,bangcap/17521104/17521104_bangcap_TOEIC_LR_20210125172900.jpg,TOEIC_LR,740.0,2021-02-26 21:13:57.343387471,2021-01-25,,2021,2,26
DD6C6EFFXPvAibaEXe/t9ok6w7D83eOf7NsbJtWc,2020-12-02,bangcap/17521104/17521104_bangcap_TOEIC_SW_20210128203207.png,TOEIC_SW,260.0,2021-03-02 08:25:25.000000000,2021-01-28,,2021,3,2
DD6DDD9BXPvAibaEXe8808q51BnmQgYlXLk+6Sms,2020-08-02,bangcap/16521803/16521803_bangcap_VNU-EPT_20200905083859.jpg,VNU-EPT,195.0,2020-09-08 10:42:03.000000000,2020-09-05,,2020,9,8
DDDD70B7XPvAibaEXe8VQgmAEjfeNmmB5YW7Csg2,2020-11-09,bangcap/18521126/18521126_bangcap_TOEIC_LR_20201118122434.jpg,TOEIC_LR,590.0,2020-12-20 21:13:57.343387471,2020-11-18,,2020,12,20
DDE4647CXPvAibaEXe8f56j3W7C5xvSxiJOR56qE,2020-11-14,bangcap/19522502/19522502_bangcap_TOEIC_LR_20201127152141.jpg,TOEIC_LR,350.0,2020-12-29 21:13:57.343387471,2020-11-27,,2020,12,29
DE042902XPvAibaEXe9RBNO8knVPD9+l7TQCEgD1,2020-07-06,bangcap/15520137/15520137_bangcap_TOEIC_LR_20200727134359.jpg,TOEIC_LR,740.0,2020-08-22 11:08:10.000000000,2020-07-27,,2020,8,22
DE32772DXPvAibaEXe/Y5MNhmO/7o2+fMFYWsbNO,2021-02-24,bangcap/17520474/17520474_bangcap_IELTS_20210303221057.jpg,IELTS,7.0,2021-05-19 10:34:15.000000000,2021-03-03,,2021,5,19
DE475334XPvAibaEXe+HeL85QGo03cbzPkTthuaD,2019-08-25,bangcap/15520148/15520148_bangcap_TOEIC_LR_20190918234209.jpg,TOEIC_LR,590.0,2019-10-16 10:38:50.000000000,2019-09-18,,2019,10,16
DE9F8945XPvAibaEXe/3r71QULrjp6vIG0E+qwYg,2020-11-11,bangcap/19520396/19520396_bangcap_TOEIC_LR_20201120201754.jpg,TOEIC_LR,460.0,2020-12-22 21:13:57.343387471,2020-11-20,,2020,12,22
DEA3783EXPvAibaEXe+yU1j0ocViqZOr0fWYBAOj,,bangcap/13520202/13520202_bangcap_TOEIC_LR_20171219163719.png,TOEIC_LR,835.0,2018-01-30 09:15:08.000000000,2017-12-19,,2018,1,30
DEB9BFF3XPvAibaEXe+TioGOAQy/310n4YoaF5iI,2019-07-29,bangcap/14521109/14521109_bangcap_TOEIC_LR_20190820232231.jpg,TOEIC_LR,525.0,2019-10-22 10:53:20.000000000,2019-08-20,,2019,10,22
DEECDA8CXPvAibaEXe+uQMKXqrwYdqBjQXtCpkQg,2021-01-14,bangcap/14520568/14520568_bangcap_TOEIC_LR_20210223224215.jpg,TOEIC_LR,525.0,2021-03-27 21:13:57.343387471,2021-02-23,,2021,3,27
DF3C1EA7XPvAibaEXe8oT/p9f7Hpvc+sWUwvzn0+,2020-12-17,bangcap/18520751/18520751_bangcap_TOEIC_LR_20201231150025.jpeg,TOEIC_LR,420.0,2021-02-01 21:13:57.343387471,2020-12-31,,2021,2,1
DF9ED468XPvAibaEXe9sDqR+NysAHhSh4gH8DMHI,2019-10-22,bangcap/14520414/14520414_bangcap_TOEIC_LR_20191104101632.jpg,TOEIC_LR,510.0,2019-11-07 15:26:41.000000000,2019-11-04,,2019,11,7
DFA86CF0XPvAibaEXe8x8S8Fn/vYpjpIjiETCp+X,2019-09-04,bangcap/14521167/14521167_bangcap_TOEIC_SW_20190916162425.png,TOEIC_SW,240.0,2019-09-27 08:19:16.000000000,2019-09-16,,2019,9,27
DFA86CF0XPvAibaEXe8x8S8Fn/vYpjpIjiETCp+X,2019-05-29,bangcap/14521167/14521167_bangcap_TOEIC_LR_20190920144356.jpg,TOEIC_LR,675.0,2019-10-16 10:37:53.000000000,2019-09-20,,2019,10,16
E024B494XPvAibaEXe/sKOWIYAkjtjez/g8V6sZT,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18521168/18521168_chungchi_TOEIC_LR_20190821144145.jpg,TOEIC_LR,820.0,2019-09-25 11:12:23.000000000,2019-08-21,,2019,9,25
E090FF52XPvAibaEXe/FWKstHRRDnXrYLc7oXETz,2019-07-28,bangcap/13520907/13520907_bangcap_TOEIC_LR_20190809155716.png,TOEIC_LR,490.0,2019-10-22 10:49:06.000000000,2019-08-09,,2019,10,22
E0A9B5FBXPvAibaEXe/67dyjFFUOJlqqLj2dGUK4,2018-12-11,bangcap/17521161/17521161_bangcap_TOEIC_LR_20201127090852.jpg,TOEIC_LR,600.0,2020-12-29 21:13:57.343387471,2020-11-27,,2020,12,29
E0A9B5FBXPvAibaEXe/67dyjFFUOJlqqLj2dGUK4,2020-11-29,bangcap/17521161/17521161_bangcap_TOEIC_SW_20201210095925.png,TOEIC_SW,240.0,2021-01-11 21:13:57.343387471,2020-12-10,,2021,1,11
E1350E02XPvAibaEXe86hknCN730JzOdtAw0rZ5e,2020-10-25,bangcap/18520888/18520888_bangcap_TOEIC_LR_20201108142846.jpg,TOEIC_LR,500.0,2020-12-10 21:13:57.343387471,2020-11-08,,2020,12,10
E173A150XPvAibaEXe8+xHMLxEu2J1u6EB660pNq,2018-08-13,bangcap/18520333/18520333_bangcap_TOEIC_LR_20200110134807.jpg,TOEIC_LR,815.0,2020-03-28 15:09:48.000000000,2020-01-10,,2020,3,28
E194E101XPvAibaEXe+/MvKIb2VAVVhwyHN5Ha1W,2020-12-27,bangcap/16520982/16520982_bangcap_TOEIC_LR_20210109171026.jpg,TOEIC_LR,685.0,2021-02-10 21:13:57.343387471,2021-01-09,,2021,2,10
E194E101XPvAibaEXe+/MvKIb2VAVVhwyHN5Ha1W,2021-01-09,bangcap/16520982/16520982_bangcap_TOEIC_SW_20210119140537.jpg,TOEIC_SW,240.0,2021-03-02 08:22:08.000000000,2021-01-19,,2021,3,2
E19EB4C6XPvAibaEXe/NRwqjPAC0MPJvB4sJXQSE,2018-03-25,bangcap/14520323/14520323_bangcap_TOEIC_LR_20181212230607.jpg,TOEIC_LR,590.0,2019-01-10 15:41:39.000000000,2018-12-12,,2019,1,10
E2704608XPvAibaEXe8jOKYsh0sA3gSVJ3BqQ/ED,2020-11-27,bangcap/18521236/18521236_bangcap_TOEIC_LR_20201209105056.jpg,TOEIC_LR,760.0,2021-01-10 21:13:57.343387471,2020-12-09,,2021,1,10
E2E35AC8XPvAibaEXe9KG2OR8ZVK3mHbcCsUpCHR,2018-12-29,bangcap/15520508/15520508_bangcap_TOEIC_LR_20200622140744.jpg,TOEIC_LR,480.0,2020-07-06 15:31:29.000000000,2020-06-22,,2020,7,6
E2FE27BBXPvAibaEXe8zLanLNVS12bfu/E5uvPt0,2020-07-10,bangcap/15520703/15520703_bangcap_TOEIC_LR_20200724084728.jpg,TOEIC_LR,555.0,2020-07-28 14:20:42.000000000,2020-07-24,,2020,7,28
E2FEC6B5XPvAibaEXe/WuJYGMdaNyDXaV6qKMR06,2018-12-02,bangcap/15520498/15520498_bangcap_TOEIC_LR_20190725180613.jpg,TOEIC_LR,870.0,2019-09-25 11:13:46.000000000,2019-07-25,,2019,9,25
E2FEC6B5XPvAibaEXe/WuJYGMdaNyDXaV6qKMR06,2019-04-21,bangcap/15520498/15520498_bangcap_TOEIC_SW_20190816162855.png,TOEIC_SW,285.0,2019-10-22 10:57:29.000000000,2019-08-16,,2019,10,22
E33DBDBBXPvAibaEXe/tHzSgYcYugp56aB8B2uix,2020-12-03,bangcap/18521669/18521669_bangcap_TOEIC_LR_20201221144017.jpeg,TOEIC_LR,665.0,2021-01-13 15:35:28.000000000,2020-12-21,,2021,1,13
E349E629XPvAibaEXe9W7fV/x7qyQJOXRx1biw3z,2020-12-03,bangcap/16521004/16521004_bangcap_TOEIC_LR_20201231224804.jpg,TOEIC_LR,560.0,2021-02-01 21:13:57.343387471,2020-12-31,,2021,2,1
E349E629XPvAibaEXe9W7fV/x7qyQJOXRx1biw3z,2021-01-27,bangcap/16521004/16521004_bangcap_TOEIC_SW_20210205145756.jpg,TOEIC_SW,220.0,2021-03-09 21:13:57.343387471,2021-02-05,,2021,3,9
E3E749B3XPvAibaEXe++R9hzjt1s7yJmiN1bP1O4,2020-06-23,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/15520302/15520302_chungchi_TOEIC_LR_20200713093714.jpg,TOEIC_LR,855.0,2020-08-24 09:21:18.000000000,2020-07-13,,2020,8,24
E3E749B3XPvAibaEXe++R9hzjt1s7yJmiN1bP1O4,2021-03-20,bangcap/15520302/15520302_bangcap_VNU-EPT_20210511104726.jpg,VNU-EPT,225.0,2021-06-12 21:13:57.343387471,2021-05-11,,2021,6,12
E41B3430XPvAibaEXe9QSg4kScpiF0eltiDdKAqj,2021-03-12,bangcap/18521175/18521175_bangcap_TOEIC_LR_20210329105121.png,TOEIC_LR,900.0,2021-04-30 21:13:57.343387471,2021-03-29,,2021,4,30
E42E67D1XPvAibaEXe/XOPUzjjLegN4zu4vTAbiq,2020-09-19,bangcap/15520184/15520184_bangcap_TOEIC_LR_20210309220137.jpg,TOEIC_LR,560.0,2021-05-27 16:17:45.000000000,2021-03-09,,2021,5,27
E43452ADXPvAibaEXe8PCwJaf/8k/NfiZoSFCxNp,2019-04-20,bangcap/18521644/18521644_bangcap_TOEIC_LR_20190705155416.jpg,TOEIC_LR,445.0,2019-10-31 16:10:50.000000000,2019-07-05,,2019,10,31
E44D1E6CXPvAibaEXe/k62DFAfrQTsS8tHO2IoFl,2020-10-12,bangcap/14520965/14520965_bangcap_TOEIC_LR_20201022162138.jpg,TOEIC_LR,465.0,2020-11-04 14:23:06.000000000,2020-10-22,,2020,11,4
E465D714XPvAibaEXe8ONI/il9MI220AosB3AWlB,2020-08-22,bangcap/18521021/18521021_bangcap_TOEIC_LR_20200908195325.jpg,TOEIC_LR,570.0,2020-09-21 14:07:12.000000000,2020-09-08,,2020,9,21
E466F442XPvAibaEXe8QSVVyFBgPn13dg1kP+Mnf,2019-10-27,bangcap/18520476/18520476_bangcap_TOEIC_LR_20200611072044.jpg,TOEIC_LR,660.0,2020-06-23 10:02:21.000000000,2020-06-11,,2020,6,23
E4887E52XPvAibaEXe/Cb60Jy+AEma6DFQCDnh5J,2020-08-22,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19520573/19520573_chungchi_TOEIC_LR_20200910151003.jpg,TOEIC_LR,545.0,2020-09-24 10:11:16.000000000,2020-09-10,,2020,9,24
E4A9AA12XPvAibaEXe8SXrohzbXmS2NDZXSdgjQ/,2020-05-11,bangcap/15520422/15520422_bangcap_TOEIC_LR_20200523175719.jpg,TOEIC_LR,775.0,2020-06-08 11:05:45.000000000,2020-05-23,,2020,6,8
E4B6DF8FXPvAibaEXe8CKeIX0ksEeOVNfnmEXxAN,2018-11-23,bangcap/13520128/13520128_bangcap_TOEIC_LR_20181219092553.jpeg,TOEIC_LR,525.0,2019-01-10 15:39:41.000000000,2018-12-19,,2019,1,10
E54C90A5XPvAibaEXe+1xn1m12iBvtBuBV+Sm//y,2020-11-16,bangcap/19520077/19520077_bangcap_TOEIC_LR_20201130121032.jpg,TOEIC_LR,555.0,2021-01-01 21:13:57.343387471,2020-11-30,,2021,1,1
E59A5C43XPvAibaEXe/z9L7tMg5te9CtQzZVadbw,2019-10-23,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18520665/18520665_chungchi_TOEIC_LR_20191202154504.jpg,TOEIC_LR,705.0,2020-01-04 07:52:04.000000000,2019-12-02,,2020,1,4
E661255FXPvAibaEXe+02ryNj/uIX0Xyh0hIi9w5,2019-05-22,bangcap/15520722/15520722_bangcap_TOEIC_LR_20190606153909.jpg,TOEIC_LR,500.0,2019-07-01 11:20:35.000000000,2019-06-06,,2019,7,1
E6729F7AXPvAibaEXe8XtTI6VHhlKCQByb9R31yq,2021-05-22,bangcap/18521159/18521159_bangcap_IELTS_20210604092248.jpg,IELTS,6.0,2021-07-06 21:13:57.343387471,2021-06-04,,2021,7,6
E6A68052XPvAibaEXe8k9aD0YXzUPjDIBsjZnI4k,,bangcap/13521035/13521035_bangcap_TOEIC_LR_20180309211543.jpg,TOEIC_LR,580.0,2018-04-12 10:17:43.000000000,2018-03-09,,2018,4,12
E72E67E9XPvAibaEXe/Q6C3BndaQUDhqRcxtkfhD,2018-12-29,bangcap/15520165/15520165_bangcap_TOEIC_LR_20190614215352.jpg,TOEIC_LR,650.0,2019-07-01 11:16:40.000000000,2019-06-14,,2019,7,1
E72E67E9XPvAibaEXe/Q6C3BndaQUDhqRcxtkfhD,2020-07-23,bangcap/15520165/15520165_bangcap_TOEIC_SW_20200801112038.png,TOEIC_SW,195.0,2020-08-20 15:14:20.000000000,2020-08-01,,2020,8,20
E7748004XPvAibaEXe/btl79MArZLOOaYoVFdLPX,2020-06-28,bangcap/14520048/14520048_bangcap_TOEIC_SW_20200712210049.png,TOEIC_SW,215.0,2020-07-13 14:56:17.000000000,2020-07-12,,2020,7,13
E7748004XPvAibaEXe/btl79MArZLOOaYoVFdLPX,2019-03-29,bangcap/14520048/14520048_bangcap_TOEIC_LR_20200712205725.jpeg,TOEIC_LR,725.0,2020-07-23 10:30:00.000000000,2020-07-12,,2020,7,23
E78B27A0XPvAibaEXe+L7yr6xo33KlmhuuffLdX8,2000-08-03,bangcap/18520458/18520458_bangcap_TOEIC_LR_20200916100101.jpg,TOEIC_LR,730.0,2020-10-18 21:13:57.343387471,2020-09-16,,2020,10,18
E79D21E8XPvAibaEXe/AdnwkoyhfDkUBKZfsFZ+u,2018-12-29,bangcap/17520438/17520438_bangcap_TOEIC_LR_20190404190135.jpg,TOEIC_LR,605.0,2019-06-18 10:14:49.000000000,2019-04-04,,2019,6,18
E7F936B2XPvAibaEXe+WdrMfsV/1ff73fZMuBTCo,2020-11-14,bangcap/19522346/19522346_bangcap_TOEIC_LR_20201125203200.jpg,TOEIC_LR,440.0,2020-12-27 21:13:57.343387471,2020-11-25,,2020,12,27
E80EA3E2XPvAibaEXe9+dT4FRTt+Q3DiZIatl0d9,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/15520556/15520556_chungchi_TOEIC_LR_20190604140341.jpg,TOEIC_LR,660.0,2019-07-01 11:22:00.000000000,2019-06-04,,2019,7,1
E80EA3E2XPvAibaEXe9+dT4FRTt+Q3DiZIatl0d9,2019-04-21,bangcap/15520556/15520556_bangcap_TOEIC_SW_20190723145829.png,TOEIC_SW,240.0,2019-10-22 10:58:46.000000000,2019-07-23,,2019,10,22
E85A8096XPvAibaEXe91kmICrkek2p33YM4EBM4q,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17521212/17521212_chungchi_TOEIC_LR_20180806092513.jpg,TOEIC_LR,670.0,2018-09-13 10:00:38.000000000,2018-08-06,,2018,9,13
E85A8096XPvAibaEXe91kmICrkek2p33YM4EBM4q,2019-11-30,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17521212/17521212_chungchi_VNU-EPT_20200302093153.jpg,VNU-EPT,260.0,2020-04-16 14:33:41.000000000,2020-03-02,,2020,4,16
E8A50C92XPvAibaEXe+MmAntcCanjFHytG9GDVOw,2020-11-15,bangcap/18520161/18520161_bangcap_TOEIC_LR_20201201134042.jpg,TOEIC_LR,770.0,2021-01-02 21:13:57.343387471,2020-12-01,,2021,1,2
E8BA7679XPvAibaEXe88L+jeN4TPmwIc2BoClZgk,2020-05-30,bangcap/16521247/16521247_bangcap_VNU-EPT_20200721095746.jpg,VNU-EPT,234.0,2020-07-31 14:36:50.000000000,2020-07-21,,2020,7,31
E8DF3B42XPvAibaEXe9dgf/EzU6ZBTr//uJsDNHA,2020-10-11,bangcap/19521595/19521595_bangcap_TOEIC_LR_20201023154220.jpg,TOEIC_LR,365.0,2020-11-24 21:13:57.343387471,2020-10-23,,2020,11,24
E8DF3B42XPvAibaEXe9dgf/EzU6ZBTr//uJsDNHA,2021-03-21,bangcap/19521595/19521595_bangcap_TOEIC_LR_20210331181815.png,TOEIC_LR,500.0,2021-05-27 16:17:45.000000000,2021-03-31,,2021,5,27
E8F3AB36XPvAibaEXe+oAybUv81bbh8cI4AooEYz,2021-04-10,bangcap/16521470/16521470_bangcap_VNU-EPT_20210505092330.jpg,VNU-EPT,203.0,2021-06-06 21:13:57.343387471,2021-05-05,,2021,6,6
E907A4DAXPvAibaEXe+Y5CB/5gt3MMEtpeI9uUCE,,bangcap/13520323/13520323_bangcap_TOEIC_LR_20180321115055.jpg,TOEIC_LR,465.0,2018-04-12 10:28:37.000000000,2018-03-21,,2018,4,12
E94EFE6BXPvAibaEXe/WIUWn3FBMGIYAl2ml3RZe,2018-10-17,bangcap/15520174/15520174_bangcap_TOEIC_LR_20190701151908.jpg,TOEIC_LR,870.0,2019-07-30 15:18:26.000000000,2019-07-01,,2019,7,30
E97308BEXPvAibaEXe/Ko3VBeq65/0VB+cx8DiJ2,2018-06-18,bangcap/14520339/14520339_bangcap_TOEIC_LR_20190305210913.jpg,TOEIC_LR,590.0,2019-04-12 15:17:59.000000000,2019-03-05,,2019,4,12
E983FACAXPvAibaEXe9gPSUylTm3ERA0ZVDEgm1G,2020-06-20,bangcap/18520086/18520086_bangcap_TOEIC_LR_20200723170431.jpg,TOEIC_LR,665.0,2020-07-28 08:39:06.000000000,2020-07-23,,2020,7,28
E9BBDEFAXPvAibaEXe/Dy4K4yiQpOCeGcJ6wYi83,,bangcap/13520833/13520833_bangcap_TOEIC_LR_20171214121848.jpg,TOEIC_LR,770.0,2018-01-29 15:14:34.000000000,2017-12-14,,2018,1,29
E9EC0E79XPvAibaEXe9n6M+kQhqu8vXp4f9LLODR,2020-11-08,bangcap/16520866/16520866_bangcap_TOEIC_SW_20210109112232.jpg,TOEIC_SW,210.0,2021-02-10 21:13:57.343387471,2021-01-09,,2021,2,10
E9EC0E79XPvAibaEXe9n6M+kQhqu8vXp4f9LLODR,2020-07-01,bangcap/16520866/16520866_bangcap_TOEIC_LR_20210109121812.jpg,TOEIC_LR,730.0,2021-02-10 21:13:57.343387471,2021-01-09,,2021,2,10
EA5CA259XPvAibaEXe/7VNok06ub0IqniCJoX9Ie,2020-11-08,bangcap/19521825/19521825_bangcap_TOEIC_LR_20201123092057.jpeg,TOEIC_LR,455.0,2020-12-25 21:13:57.343387471,2020-11-23,,2020,12,25
EA7B8E5FXPvAibaEXe8zjuWfAVBr9cS9jZZ7+sgV,2021-01-27,bangcap/16521028/16521028_bangcap_TOEIC_LR_20210306160718.jpg,TOEIC_LR,480.0,2021-04-07 21:13:57.343387471,2021-03-06,,2021,4,7
