mssv,hocky,namhoc,dtbhk,sotchk
2B369A53XPvAibaEXe90E3nxW1nyaZ7Qg4mup9aP,2,2020,8.8,3
2B369A53XPvAibaEXe90E3nxW1nyaZ7Qg4mup9aP,1,2021,6.45,16
2B369A53XPvAibaEXe90E3nxW1nyaZ7Qg4mup9aP,2,2021,6.57,18
2B369A53XPvAibaEXe90E3nxW1nyaZ7Qg4mup9aP,1,2022,7.82,13
2B72BF2AXPvAibaEXe9u8ftW5AKWEQjqyfL5EDD8,1,2019,7.22,14
2B72BF2AXPvAibaEXe9u8ftW5AKWEQjqyfL5EDD8,2,2019,6.94,19
2B72BF2AXPvAibaEXe9u8ftW5AKWEQjqyfL5EDD8,1,2020,6.21,15
2B72BF2AXPvAibaEXe9u8ftW5AKWEQjqyfL5EDD8,2,2020,7.81,7
2B72BF2AXPvAibaEXe9u8ftW5AKWEQjqyfL5EDD8,1,2021,7.92,21
2B72BF2AXPvAibaEXe9u8ftW5AKWEQjqyfL5EDD8,2,2021,7.17,16
2B72BF2AXPvAibaEXe9u8ftW5AKWEQjqyfL5EDD8,1,2022,7.58,19
2B76A9CEXPvAibaEXe/k5cHhyiupXKT8MC4ImRT8,1,2019,5.99,16
2B76A9CEXPvAibaEXe/k5cHhyiupXKT8MC4ImRT8,2,2019,4.84,19
2B76A9CEXPvAibaEXe/k5cHhyiupXKT8MC4ImRT8,1,2020,5.41,15
2B76A9CEXPvAibaEXe/k5cHhyiupXKT8MC4ImRT8,2,2020,7.15,8
2B76A9CEXPvAibaEXe/k5cHhyiupXKT8MC4ImRT8,1,2021,7.48,19
2B76A9CEXPvAibaEXe/k5cHhyiupXKT8MC4ImRT8,2,2021,5.08,19
2B76A9CEXPvAibaEXe/k5cHhyiupXKT8MC4ImRT8,1,2022,2.32,16
2BCC0FB2XPvAibaEXe9QSg4kScpiF51IxxhcLVa5,1,2018,6.43,20
2BCC0FB2XPvAibaEXe9QSg4kScpiF51IxxhcLVa5,2,2018,5.95,16
2BCC0FB2XPvAibaEXe9QSg4kScpiF51IxxhcLVa5,1,2019,7.18,24
2BCC0FB2XPvAibaEXe9QSg4kScpiF51IxxhcLVa5,2,2019,6.98,12
2BCC0FB2XPvAibaEXe9QSg4kScpiF51IxxhcLVa5,1,2020,7.11,17
2BCC0FB2XPvAibaEXe9QSg4kScpiF51IxxhcLVa5,2,2020,6.07,14
2BCC0FB2XPvAibaEXe9QSg4kScpiF51IxxhcLVa5,1,2021,8.15,17
2BCC0FB2XPvAibaEXe9QSg4kScpiF51IxxhcLVa5,2,2021,7.17,15
2BCC0FB2XPvAibaEXe9QSg4kScpiF51IxxhcLVa5,1,2022,7.05,6
2BD8ACBAXPvAibaEXe9fafwYRU+Nps7TCCT3LRtV,1,2013,4.94,25
2BD8ACBAXPvAibaEXe9fafwYRU+Nps7TCCT3LRtV,2,2013,4.83,15
2BD8ACBAXPvAibaEXe9fafwYRU+Nps7TCCT3LRtV,3,2013,4.0,6
2BD8ACBAXPvAibaEXe9fafwYRU+Nps7TCCT3LRtV,1,2014,4.21,19
2BD8ACBAXPvAibaEXe9fafwYRU+Nps7TCCT3LRtV,2,2014,2.97,16
2BD8ACBAXPvAibaEXe9fafwYRU+Nps7TCCT3LRtV,1,2015,4.56,19
2BD8ACBAXPvAibaEXe9fafwYRU+Nps7TCCT3LRtV,2,2015,3.76,14
2BD8ACBAXPvAibaEXe9fafwYRU+Nps7TCCT3LRtV,1,2016,1.13,23
2BD8ACBAXPvAibaEXe9fafwYRU+Nps7TCCT3LRtV,2,2016,0.0,13
2BDD7658XPvAibaEXe+9uXUaDIzyiJFlOsxUXEvW,1,2017,6.51,15
2BDD7658XPvAibaEXe+9uXUaDIzyiJFlOsxUXEvW,2,2017,6.61,21
2BDD7658XPvAibaEXe+9uXUaDIzyiJFlOsxUXEvW,1,2018,5.21,17
2BDD7658XPvAibaEXe+9uXUaDIzyiJFlOsxUXEvW,2,2018,6.08,20
2BDD7658XPvAibaEXe+9uXUaDIzyiJFlOsxUXEvW,1,2019,6.82,19
2BDD7658XPvAibaEXe+9uXUaDIzyiJFlOsxUXEvW,2,2019,6.17,11
2BDD7658XPvAibaEXe+9uXUaDIzyiJFlOsxUXEvW,1,2020,5.77,17
2BDD7658XPvAibaEXe+9uXUaDIzyiJFlOsxUXEvW,2,2020,6.38,13
2BDD7658XPvAibaEXe+9uXUaDIzyiJFlOsxUXEvW,1,2021,5.02,11
2BDD7658XPvAibaEXe+9uXUaDIzyiJFlOsxUXEvW,2,2021,0.0,4
2C312957XPvAibaEXe9iBRrLJjO8db8uuGBKOnXN,1,2014,5.03,17
2C312957XPvAibaEXe9iBRrLJjO8db8uuGBKOnXN,2,2014,5.19,17
2C312957XPvAibaEXe9iBRrLJjO8db8uuGBKOnXN,3,2014,6.83,7
2C312957XPvAibaEXe9iBRrLJjO8db8uuGBKOnXN,1,2015,6.02,26
2C312957XPvAibaEXe9iBRrLJjO8db8uuGBKOnXN,2,2015,4.81,21
2C312957XPvAibaEXe9iBRrLJjO8db8uuGBKOnXN,3,2015,5.3,8
2C312957XPvAibaEXe9iBRrLJjO8db8uuGBKOnXN,1,2016,4.39,15
2C312957XPvAibaEXe9iBRrLJjO8db8uuGBKOnXN,2,2016,6.42,20
2C312957XPvAibaEXe9iBRrLJjO8db8uuGBKOnXN,3,2016,4.47,7
2C312957XPvAibaEXe9iBRrLJjO8db8uuGBKOnXN,1,2017,6.89,16
2C312957XPvAibaEXe9iBRrLJjO8db8uuGBKOnXN,2,2017,6.61,9
2C312957XPvAibaEXe9iBRrLJjO8db8uuGBKOnXN,1,2018,4.89,10
2C312957XPvAibaEXe9iBRrLJjO8db8uuGBKOnXN,2,2018,1.7,4
2CB1F046XPvAibaEXe/Fuy4XnWnIVvhZOz7OItSo,1,2017,6.76,16
2CB1F046XPvAibaEXe/Fuy4XnWnIVvhZOz7OItSo,2,2017,7.06,19
2CB1F046XPvAibaEXe/Fuy4XnWnIVvhZOz7OItSo,1,2018,5.0,17
2CB1F046XPvAibaEXe/Fuy4XnWnIVvhZOz7OItSo,2,2018,7.26,21
2CB1F046XPvAibaEXe/Fuy4XnWnIVvhZOz7OItSo,1,2019,8.25,8
2CB1F046XPvAibaEXe/Fuy4XnWnIVvhZOz7OItSo,2,2019,7.69,16
2CB1F046XPvAibaEXe/Fuy4XnWnIVvhZOz7OItSo,1,2020,7.04,19
2CB1F046XPvAibaEXe/Fuy4XnWnIVvhZOz7OItSo,2,2020,7.77,11
2D3156F6XPvAibaEXe/GgxgRg2iezorMtUhwD8m7,1,2019,6.74,7
2D3156F6XPvAibaEXe/GgxgRg2iezorMtUhwD8m7,2,2019,6.82,13
2D3156F6XPvAibaEXe/GgxgRg2iezorMtUhwD8m7,1,2020,6.88,19
2D3156F6XPvAibaEXe/GgxgRg2iezorMtUhwD8m7,2,2020,6.76,18
2D3156F6XPvAibaEXe/GgxgRg2iezorMtUhwD8m7,3,2020,6.7,6
2D3156F6XPvAibaEXe/GgxgRg2iezorMtUhwD8m7,1,2021,6.91,20
2D3156F6XPvAibaEXe/GgxgRg2iezorMtUhwD8m7,2,2021,6.75,16
2D3156F6XPvAibaEXe/GgxgRg2iezorMtUhwD8m7,1,2022,7.33,16
2D3B9FF1XPvAibaEXe/UmsX+Yo/cnzfnRtRuVWq8,1,2019,7.48,18
2D3B9FF1XPvAibaEXe/UmsX+Yo/cnzfnRtRuVWq8,2,2019,6.93,23
2D3B9FF1XPvAibaEXe/UmsX+Yo/cnzfnRtRuVWq8,1,2020,6.72,23
2D3B9FF1XPvAibaEXe/UmsX+Yo/cnzfnRtRuVWq8,2,2020,7.68,16
2D3B9FF1XPvAibaEXe/UmsX+Yo/cnzfnRtRuVWq8,1,2021,6.14,16
2D3B9FF1XPvAibaEXe/UmsX+Yo/cnzfnRtRuVWq8,2,2021,7.8,18
2D3B9FF1XPvAibaEXe/UmsX+Yo/cnzfnRtRuVWq8,1,2022,6.96,10
2D57A854XPvAibaEXe8WdGcsQTF3yDJk01mdVJzW,1,2014,4.02,22
2D57A854XPvAibaEXe8WdGcsQTF3yDJk01mdVJzW,2,2014,3.02,18
2D57A854XPvAibaEXe8WdGcsQTF3yDJk01mdVJzW,3,2014,6.8,4
2D57A854XPvAibaEXe8WdGcsQTF3yDJk01mdVJzW,1,2015,5.79,21
2D57A854XPvAibaEXe8WdGcsQTF3yDJk01mdVJzW,2,2015,3.65,17
2D57A854XPvAibaEXe8WdGcsQTF3yDJk01mdVJzW,3,2015,4.8,4
2D57A854XPvAibaEXe8WdGcsQTF3yDJk01mdVJzW,1,2016,2.72,20
2D57A854XPvAibaEXe8WdGcsQTF3yDJk01mdVJzW,2,2016,2.47,23
2D57A854XPvAibaEXe8WdGcsQTF3yDJk01mdVJzW,3,2016,5.2,4
2D57A854XPvAibaEXe8WdGcsQTF3yDJk01mdVJzW,1,2017,4.51,20
2D57A854XPvAibaEXe8WdGcsQTF3yDJk01mdVJzW,2,2017,0.04,21
2D57A854XPvAibaEXe8WdGcsQTF3yDJk01mdVJzW,1,2018,1.92,18
2D57A854XPvAibaEXe8WdGcsQTF3yDJk01mdVJzW,2,2018,0.79,9
2D57A854XPvAibaEXe8WdGcsQTF3yDJk01mdVJzW,3,2018,6.5,4
2D5E7B70XPvAibaEXe+VfAA12Tmd+6zgybd3J4Ca,1,2019,7.97,13
2D5E7B70XPvAibaEXe+VfAA12Tmd+6zgybd3J4Ca,2,2019,7.49,23
2D5E7B70XPvAibaEXe+VfAA12Tmd+6zgybd3J4Ca,1,2020,6.27,23
2D5E7B70XPvAibaEXe+VfAA12Tmd+6zgybd3J4Ca,2,2020,8.23,24
2D5E7B70XPvAibaEXe+VfAA12Tmd+6zgybd3J4Ca,1,2021,7.77,23
2D5E7B70XPvAibaEXe+VfAA12Tmd+6zgybd3J4Ca,2,2021,7.56,18
2D5E7B70XPvAibaEXe+VfAA12Tmd+6zgybd3J4Ca,1,2022,8.6,6
2D5F9317XPvAibaEXe8REVTdmhazkUVyDqtJg//r,1,2019,8.17,16
2D5F9317XPvAibaEXe8REVTdmhazkUVyDqtJg//r,2,2019,8.36,21
2D5F9317XPvAibaEXe8REVTdmhazkUVyDqtJg//r,1,2020,8.13,18
2D5F9317XPvAibaEXe8REVTdmhazkUVyDqtJg//r,2,2020,8.01,19
2D5F9317XPvAibaEXe8REVTdmhazkUVyDqtJg//r,1,2021,8.51,19
2D5F9317XPvAibaEXe8REVTdmhazkUVyDqtJg//r,2,2021,8.86,14
2D5F9317XPvAibaEXe8REVTdmhazkUVyDqtJg//r,1,2022,7.85,11
2D6E3B9AXPvAibaEXe+NqszRBbPDt/WsaQ0UkhD7,1,2017,6.08,12
2D6E3B9AXPvAibaEXe+NqszRBbPDt/WsaQ0UkhD7,2,2017,6.4,13
2D6E3B9AXPvAibaEXe+NqszRBbPDt/WsaQ0UkhD7,3,2017,7.1,6
2D6E3B9AXPvAibaEXe+NqszRBbPDt/WsaQ0UkhD7,1,2018,5.95,8
2D6E3B9AXPvAibaEXe+NqszRBbPDt/WsaQ0UkhD7,2,2018,2.65,6
2D6E3B9AXPvAibaEXe+NqszRBbPDt/WsaQ0UkhD7,1,2019,7.38,16
2D6E3B9AXPvAibaEXe+NqszRBbPDt/WsaQ0UkhD7,2,2019,6.43,12
2D6E3B9AXPvAibaEXe+NqszRBbPDt/WsaQ0UkhD7,1,2020,5.94,20
2D6E3B9AXPvAibaEXe+NqszRBbPDt/WsaQ0UkhD7,2,2020,5.13,13
2D6E3B9AXPvAibaEXe+NqszRBbPDt/WsaQ0UkhD7,1,2021,7.88,20
2D6E3B9AXPvAibaEXe+NqszRBbPDt/WsaQ0UkhD7,2,2021,6.95,13
2D717070XPvAibaEXe/yTqQKv0UsdXLCbnhHHPTz,1,2018,6.32,16
2D717070XPvAibaEXe/yTqQKv0UsdXLCbnhHHPTz,2,2018,5.93,24
2D717070XPvAibaEXe/yTqQKv0UsdXLCbnhHHPTz,1,2019,6.25,16
2D717070XPvAibaEXe/yTqQKv0UsdXLCbnhHHPTz,2,2019,7.59,17
2D717070XPvAibaEXe/yTqQKv0UsdXLCbnhHHPTz,1,2020,7.86,20
2D717070XPvAibaEXe/yTqQKv0UsdXLCbnhHHPTz,2,2020,8.3,6
2D717070XPvAibaEXe/yTqQKv0UsdXLCbnhHHPTz,1,2021,8.01,20
2D717070XPvAibaEXe/yTqQKv0UsdXLCbnhHHPTz,2,2021,6.69,22
2D73D29DXPvAibaEXe8f56j3W7C5xpu9Ayea6tcb,1,2019,2.81,16
2D73D29DXPvAibaEXe8f56j3W7C5xpu9Ayea6tcb,2,2019,1.33,17
2D73D29DXPvAibaEXe8f56j3W7C5xpu9Ayea6tcb,1,2020,2.75,16
2D73D29DXPvAibaEXe8f56j3W7C5xpu9Ayea6tcb,2,2020,0.0,8
2D73D29DXPvAibaEXe8f56j3W7C5xpu9Ayea6tcb,1,2021,6.72,11
2D73D29DXPvAibaEXe8f56j3W7C5xpu9Ayea6tcb,2,2021,0.29,14
2D7CECE5XPvAibaEXe+JF4o+SEKcGCMQzap69uIQ,1,2016,7.24,19
2D7CECE5XPvAibaEXe+JF4o+SEKcGCMQzap69uIQ,2,2016,7.18,21
2D7CECE5XPvAibaEXe+JF4o+SEKcGCMQzap69uIQ,3,2016,8.6,3
2D7CECE5XPvAibaEXe+JF4o+SEKcGCMQzap69uIQ,1,2017,7.34,24
2D7CECE5XPvAibaEXe+JF4o+SEKcGCMQzap69uIQ,2,2017,7.91,15
2D7CECE5XPvAibaEXe+JF4o+SEKcGCMQzap69uIQ,1,2018,5.32,14
2D7CECE5XPvAibaEXe+JF4o+SEKcGCMQzap69uIQ,2,2018,5.93,19
2D85DBE0XPvAibaEXe/8rx8cZm8QsZ02U06/CFc4,1,2018,6.79,19
2D85DBE0XPvAibaEXe/8rx8cZm8QsZ02U06/CFc4,2,2018,5.89,18
2D85DBE0XPvAibaEXe/8rx8cZm8QsZ02U06/CFc4,1,2019,5.3,22
2D85DBE0XPvAibaEXe/8rx8cZm8QsZ02U06/CFc4,2,2019,7.3,20
2D85DBE0XPvAibaEXe/8rx8cZm8QsZ02U06/CFc4,1,2020,6.76,18
2D85DBE0XPvAibaEXe/8rx8cZm8QsZ02U06/CFc4,2,2020,6.93,20
2D85DBE0XPvAibaEXe/8rx8cZm8QsZ02U06/CFc4,1,2021,8.16,19
2D85DBE0XPvAibaEXe/8rx8cZm8QsZ02U06/CFc4,2,2021,7.45,8
2D9401D8XPvAibaEXe9wxm0WjsXoKi8Gkvb5OPeR,1,2016,7.15,13
2D9401D8XPvAibaEXe9wxm0WjsXoKi8Gkvb5OPeR,2,2016,7.54,17
2D9401D8XPvAibaEXe9wxm0WjsXoKi8Gkvb5OPeR,1,2017,6.86,21
2D9401D8XPvAibaEXe9wxm0WjsXoKi8Gkvb5OPeR,2,2017,5.06,24
2D9401D8XPvAibaEXe9wxm0WjsXoKi8Gkvb5OPeR,1,2018,5.58,20
2D9401D8XPvAibaEXe9wxm0WjsXoKi8Gkvb5OPeR,2,2018,5.85,19
2D9401D8XPvAibaEXe9wxm0WjsXoKi8Gkvb5OPeR,1,2019,6.14,20
2D9401D8XPvAibaEXe9wxm0WjsXoKi8Gkvb5OPeR,2,2019,3.59,14
2D9401D8XPvAibaEXe9wxm0WjsXoKi8Gkvb5OPeR,1,2020,3.2,23
2D9401D8XPvAibaEXe9wxm0WjsXoKi8Gkvb5OPeR,2,2020,0.17,14
2DA6FC78XPvAibaEXe8l2SPBJihvxX4b38rruk85,1,2017,4.49,16
2DA6FC78XPvAibaEXe8l2SPBJihvxX4b38rruk85,2,2017,4.99,22
2DA6FC78XPvAibaEXe8l2SPBJihvxX4b38rruk85,3,2017,5.8,7
2DA6FC78XPvAibaEXe8l2SPBJihvxX4b38rruk85,1,2018,5.36,20
2DA6FC78XPvAibaEXe8l2SPBJihvxX4b38rruk85,2,2018,5.75,23
2DA6FC78XPvAibaEXe8l2SPBJihvxX4b38rruk85,3,2018,6.0,4
2DA6FC78XPvAibaEXe8l2SPBJihvxX4b38rruk85,1,2019,5.5,20
2DA6FC78XPvAibaEXe8l2SPBJihvxX4b38rruk85,2,2019,0.13,18
2DA9FD45XPvAibaEXe+dErJK2QKC6aYTIS0Fh08i,1,2019,6.15,16
2DA9FD45XPvAibaEXe+dErJK2QKC6aYTIS0Fh08i,2,2019,7.21,21
2DA9FD45XPvAibaEXe+dErJK2QKC6aYTIS0Fh08i,3,2019,0.0,0
2DA9FD45XPvAibaEXe+dErJK2QKC6aYTIS0Fh08i,1,2020,6.2,22
2DA9FD45XPvAibaEXe+dErJK2QKC6aYTIS0Fh08i,2,2020,6.98,21
2DA9FD45XPvAibaEXe+dErJK2QKC6aYTIS0Fh08i,1,2021,7.41,21
2DA9FD45XPvAibaEXe+dErJK2QKC6aYTIS0Fh08i,2,2021,5.45,15
2DA9FD45XPvAibaEXe+dErJK2QKC6aYTIS0Fh08i,1,2022,7.16,9
2DAA5463XPvAibaEXe9YXJ3+ew7OHFGc2QqzMPf3,1,2015,7.45,17
2DAA5463XPvAibaEXe9YXJ3+ew7OHFGc2QqzMPf3,2,2015,5.91,21
2DAA5463XPvAibaEXe9YXJ3+ew7OHFGc2QqzMPf3,1,2016,6.79,21
2DAA5463XPvAibaEXe9YXJ3+ew7OHFGc2QqzMPf3,2,2016,6.77,15
2DAA5463XPvAibaEXe9YXJ3+ew7OHFGc2QqzMPf3,1,2017,5.58,18
2DAA5463XPvAibaEXe9YXJ3+ew7OHFGc2QqzMPf3,2,2017,5.31,19
2DAA5463XPvAibaEXe9YXJ3+ew7OHFGc2QqzMPf3,3,2017,4.8,4
2DAA5463XPvAibaEXe9YXJ3+ew7OHFGc2QqzMPf3,1,2018,4.49,21
2DAA5463XPvAibaEXe9YXJ3+ew7OHFGc2QqzMPf3,2,2018,5.19,17
2DAA5463XPvAibaEXe9YXJ3+ew7OHFGc2QqzMPf3,3,2018,3.0,3
2DAA5463XPvAibaEXe9YXJ3+ew7OHFGc2QqzMPf3,1,2019,6.94,10
2DD375A0XPvAibaEXe+1gerp4wWuf62KwnYHXPlz,1,2018,6.65,19
2DD375A0XPvAibaEXe+1gerp4wWuf62KwnYHXPlz,2,2018,5.48,23
2DD375A0XPvAibaEXe+1gerp4wWuf62KwnYHXPlz,1,2019,5.2,11
2DD375A0XPvAibaEXe+1gerp4wWuf62KwnYHXPlz,2,2019,5.4,20
2DD375A0XPvAibaEXe+1gerp4wWuf62KwnYHXPlz,1,2020,5.75,22
2DD375A0XPvAibaEXe+1gerp4wWuf62KwnYHXPlz,2,2020,4.18,20
2DD375A0XPvAibaEXe+1gerp4wWuf62KwnYHXPlz,1,2021,3.2,16
2DD375A0XPvAibaEXe+1gerp4wWuf62KwnYHXPlz,2,2021,0.57,12
2DD375A0XPvAibaEXe+1gerp4wWuf62KwnYHXPlz,1,2022,3.8,12
2E003F59XPvAibaEXe9spJK2tF1F791rz0fBiOSO,1,2018,3.61,20
2E003F59XPvAibaEXe9spJK2tF1F791rz0fBiOSO,2,2018,6.3,10
2E003F59XPvAibaEXe9spJK2tF1F791rz0fBiOSO,1,2019,4.77,22
2E003F59XPvAibaEXe9spJK2tF1F791rz0fBiOSO,2,2019,4.68,22
2E003F59XPvAibaEXe9spJK2tF1F791rz0fBiOSO,1,2020,4.6,22
2E003F59XPvAibaEXe9spJK2tF1F791rz0fBiOSO,2,2020,6.78,16
2E003F59XPvAibaEXe9spJK2tF1F791rz0fBiOSO,1,2021,7.77,24
2E003F59XPvAibaEXe9spJK2tF1F791rz0fBiOSO,2,2021,4.54,15
2E003F59XPvAibaEXe9spJK2tF1F791rz0fBiOSO,1,2022,3.55,13
2E197B0CXPvAibaEXe8cSwcDAK/pUCSeCgTsw7y9,1,2017,6.3,20
2E197B0CXPvAibaEXe8cSwcDAK/pUCSeCgTsw7y9,2,2017,7.9,24
2E197B0CXPvAibaEXe8cSwcDAK/pUCSeCgTsw7y9,1,2018,6.41,22
2E197B0CXPvAibaEXe8cSwcDAK/pUCSeCgTsw7y9,2,2018,7.27,23
2E197B0CXPvAibaEXe8cSwcDAK/pUCSeCgTsw7y9,1,2019,7.79,21
2E197B0CXPvAibaEXe8cSwcDAK/pUCSeCgTsw7y9,2,2019,5.27,23
2E197B0CXPvAibaEXe8cSwcDAK/pUCSeCgTsw7y9,1,2020,0.65,13
2E197B0CXPvAibaEXe8cSwcDAK/pUCSeCgTsw7y9,1,2022,0.0,2
2E3B8659XPvAibaEXe80F7xvyMuvyCs27Ug7hIi4,1,2019,8.54,16
2E3B8659XPvAibaEXe80F7xvyMuvyCs27Ug7hIi4,2,2019,8.29,19
2E3B8659XPvAibaEXe80F7xvyMuvyCs27Ug7hIi4,1,2020,8.09,21
2E3B8659XPvAibaEXe80F7xvyMuvyCs27Ug7hIi4,2,2020,8.75,6
2E3B8659XPvAibaEXe80F7xvyMuvyCs27Ug7hIi4,1,2021,7.81,20
2E3B8659XPvAibaEXe80F7xvyMuvyCs27Ug7hIi4,2,2021,8.27,17
2E3B8659XPvAibaEXe80F7xvyMuvyCs27Ug7hIi4,1,2022,8.6,6
2E63F784XPvAibaEXe+P3P+fEFRIWAkq3MElhppP,1,2019,9.14,17
2E63F784XPvAibaEXe+P3P+fEFRIWAkq3MElhppP,2,2019,8.76,20
2E63F784XPvAibaEXe+P3P+fEFRIWAkq3MElhppP,1,2020,8.31,20
2E63F784XPvAibaEXe+P3P+fEFRIWAkq3MElhppP,2,2020,8.22,20
2E63F784XPvAibaEXe+P3P+fEFRIWAkq3MElhppP,1,2021,8.39,20
2E63F784XPvAibaEXe+P3P+fEFRIWAkq3MElhppP,2,2021,8.6,20
2E63F784XPvAibaEXe+P3P+fEFRIWAkq3MElhppP,1,2022,6.7,10
2E6472D5XPvAibaEXe/TOGeH6x1Blas4lTTms1XY,1,2019,7.25,17
2E6472D5XPvAibaEXe/TOGeH6x1Blas4lTTms1XY,2,2019,6.95,21
2E6472D5XPvAibaEXe/TOGeH6x1Blas4lTTms1XY,1,2020,6.73,18
2E6472D5XPvAibaEXe/TOGeH6x1Blas4lTTms1XY,2,2020,8.3,18
2E6472D5XPvAibaEXe/TOGeH6x1Blas4lTTms1XY,1,2021,7.8,22
2E6472D5XPvAibaEXe/TOGeH6x1Blas4lTTms1XY,2,2021,7.11,16
2E6472D5XPvAibaEXe/TOGeH6x1Blas4lTTms1XY,1,2022,7.63,8
2EB0DB7DXPvAibaEXe/YKN5ysyYL7OUYfbhvGHQT,1,2013,4.89,22
2EB0DB7DXPvAibaEXe/YKN5ysyYL7OUYfbhvGHQT,2,2013,2.8,23
2EB0DB7DXPvAibaEXe/YKN5ysyYL7OUYfbhvGHQT,3,2013,4.0,9
2EB0DB7DXPvAibaEXe/YKN5ysyYL7OUYfbhvGHQT,1,2014,2.74,23
2EB0DB7DXPvAibaEXe/YKN5ysyYL7OUYfbhvGHQT,2,2014,2.75,24
2EB0DB7DXPvAibaEXe/YKN5ysyYL7OUYfbhvGHQT,3,2014,4.2,4
2EB0DB7DXPvAibaEXe/YKN5ysyYL7OUYfbhvGHQT,1,2015,3.24,24
2EB0DB7DXPvAibaEXe/YKN5ysyYL7OUYfbhvGHQT,2,2015,1.0,4
2EB80034XPvAibaEXe/8X6gsb95YiHj38qo0I8/f,1,2018,4.13,20
2EB80034XPvAibaEXe/8X6gsb95YiHj38qo0I8/f,2,2018,2.91,19
2EB80034XPvAibaEXe/8X6gsb95YiHj38qo0I8/f,3,2018,1.14,7
2EB80034XPvAibaEXe/8X6gsb95YiHj38qo0I8/f,1,2019,4.87,20
2EB80034XPvAibaEXe/8X6gsb95YiHj38qo0I8/f,2,2019,4.15,22
2EB80034XPvAibaEXe/8X6gsb95YiHj38qo0I8/f,1,2020,2.02,19
2EB80034XPvAibaEXe/8X6gsb95YiHj38qo0I8/f,2,2020,5.52,18
2EB80034XPvAibaEXe/8X6gsb95YiHj38qo0I8/f,1,2021,5.41,21
2EB80034XPvAibaEXe/8X6gsb95YiHj38qo0I8/f,2,2021,2.08,16
2EB80034XPvAibaEXe/8X6gsb95YiHj38qo0I8/f,3,2021,0.0,8
2EB80034XPvAibaEXe/8X6gsb95YiHj38qo0I8/f,1,2022,0.67,17
2ECE60D7XPvAibaEXe/xn91tBWVNDRazxKklDIHw,1,2018,8.06,16
2ECE60D7XPvAibaEXe/xn91tBWVNDRazxKklDIHw,2,2018,6.96,18
2ECE60D7XPvAibaEXe/xn91tBWVNDRazxKklDIHw,1,2019,6.76,19
2ECE60D7XPvAibaEXe/xn91tBWVNDRazxKklDIHw,2,2019,7.74,18
2ECE60D7XPvAibaEXe/xn91tBWVNDRazxKklDIHw,1,2020,7.49,15
2ECE60D7XPvAibaEXe/xn91tBWVNDRazxKklDIHw,2,2020,7.15,8
2ECE60D7XPvAibaEXe/xn91tBWVNDRazxKklDIHw,1,2021,8.23,17
2ECE60D7XPvAibaEXe/xn91tBWVNDRazxKklDIHw,2,2021,7.39,14
2EE120A8XPvAibaEXe+tKlY40ATmdSk7aps/Iq2R,1,2015,1.62,13
2EE120A8XPvAibaEXe+tKlY40ATmdSk7aps/Iq2R,2,2015,4.76,16
2EE120A8XPvAibaEXe+tKlY40ATmdSk7aps/Iq2R,1,2016,5.96,18
2EE120A8XPvAibaEXe+tKlY40ATmdSk7aps/Iq2R,2,2016,5.93,15
2EE120A8XPvAibaEXe+tKlY40ATmdSk7aps/Iq2R,1,2017,6.33,21
2EE120A8XPvAibaEXe+tKlY40ATmdSk7aps/Iq2R,2,2017,6.05,18
2EE120A8XPvAibaEXe+tKlY40ATmdSk7aps/Iq2R,1,2018,7.12,21
2EE120A8XPvAibaEXe+tKlY40ATmdSk7aps/Iq2R,2,2018,5.49,19
2EE120A8XPvAibaEXe+tKlY40ATmdSk7aps/Iq2R,1,2019,5.66,15
2EE120A8XPvAibaEXe+tKlY40ATmdSk7aps/Iq2R,2,2019,6.74,15
2EE120A8XPvAibaEXe+tKlY40ATmdSk7aps/Iq2R,1,2020,6.12,17
2EE120A8XPvAibaEXe+tKlY40ATmdSk7aps/Iq2R,1,2021,0.0,3
2EE120A8XPvAibaEXe+tKlY40ATmdSk7aps/Iq2R,2,2021,7.5,3
2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp,1,2016,5.27,19
2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp,2,2016,3.05,15
2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp,1,2017,5.74,19
2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp,2,2017,6.41,23
2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp,3,2017,6.5,8
2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp,1,2018,4.54,19
2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp,2,2018,1.03,19
2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp,1,2019,4.09,13
2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp,2,2019,5.93,16
2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp,1,2020,6.29,24
2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp,2,2020,8.03,18
2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp,1,2021,4.78,15
2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp,2,2021,4.03,17
2EE8EACBXPvAibaEXe/PQrWCRBKWOUgYNGbFx+gp,1,2022,2.69,7
2EF951C1XPvAibaEXe+sV6KMm2RqHsTOM8QwBng8,1,2018,4.83,20
