mssv,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16
EF1CC696XPvAibaEXe/FejQN8/S5fEIReZ4QsFjV,61.0,0.0,46.0,46.0,41.0,41.0,67.0,0.0,81.0,0.0,58.0,0.0,46.0,0.0,38.0,0.0
EF1D4404XPvAibaEXe9fw8mX+aV2o7Ii+EddSadO,97.0,0.0,84.0,0.0,83.0,0.0,96.0,0.0,90.0,0.0,95.0,0.0,85.0,0.0,75.0,0.0
EF1E5800XPvAibaEXe/dSnTMEtLaY0RM0j3DMRBQ,88.0,88.0,68.0,0.0,44.0,0.0,52.0,0.0,56.0,0.0,71.0,0.0,81.0,0.0,80.0,0.0
EF2AD380XPvAibaEXe8b/WGTXMStzbhon7WT6fKL,78.0,78.0,83.0,85.0,88.0,76.0,77.0,75.0,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
EF346677XPvAibaEXe80O27ASDREkJ8WHyuvforb,58.0,58.0,66.0,84.0,80.0,81.0,44.0,67.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
EF351515XPvAibaEXe9CFhTkHod3yS5z1VDkCy75,77.0,0.0,83.0,0.0,90.0,0.0,80.0,0.0,79.0,0.0,84.0,0.0,91.0,0.0,84.0,0.0
EF36AF15XPvAibaEXe8zi/ZLIzSiuG9JjZ/QEb52,87.0,0.0,69.0,0.0,57.0,0.0,66.0,75.0,62.0,67.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
EF3FEDEFXPvAibaEXe/57ZZLpsI5pRuXtM45WaKF,73.0,0.0,86.0,0.0,100.0,0.0,87.0,91.0,94.0,90.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
EF415786XPvAibaEXe88UewilValgBPG08P+YNGs,74.0,74.0,67.0,67.0,3.0,0.0,62.0,0.0,36.0,0.0,42.0,0.0,80.0,0.0,75.0,0.0
EF4A5139XPvAibaEXe/eCkq6I30ZSkwh2vOdgUjJ,99.0,0.0,90.0,0.0,81.0,0.0,90.0,0.0,100.0,0.0,95.0,0.0,96.0,0.0,75.0,0.0
EF4E69F0XPvAibaEXe8+aAi1Gdg/oVxBYrUDNEhc,65.0,65.0,0.0,0.0,56.0,56.0,74.0,71.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
EF5725B0XPvAibaEXe+cHxM5cHw4WonybFt5QicB,75.0,0.0,73.0,0.0,76.0,0.0,55.0,0.0,80.0,0.0,72.0,0.0,80.0,0.0,75.0,0.0
EF616C98XPvAibaEXe9lVlYxgSyBv8ionYcuVlpe,90.0,0.0,100.0,0.0,81.0,0.0,89.0,84.0,85.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
EF6D3E34XPvAibaEXe9o3csoNuwUvO7brxBe1EBb,76.0,76.0,76.0,0.0,80.0,0.0,70.0,0.0,65.0,0.0,50.0,0.0,63.0,0.0,63.0,0.0
EF7E282AXPvAibaEXe+SrLE9JUD3pFxKzNv+IPcg,95.0,0.0,79.0,0.0,69.0,0.0,88.0,0.0,90.0,0.0,80.0,0.0,80.0,0.0,79.0,0.0
EF8CB1FCXPvAibaEXe/D9W4zOC/eDTbjxBbcin+z,0.0,75.0,75.0,49.0,49.0,96.0,88.0,86.0,83.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
EF8D7709XPvAibaEXe+E7LJdSZ9AW/NcCv529vSk,99.0,78.0,98.0,100.0,96.0,90.0,93.0,80.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
EF8E4F9FXPvAibaEXe/lSUoyv6mJfIUDNfPu1s/Z,70.0,70.0,100.0,100.0,100.0,100.0,100.0,97.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
EF902C02XPvAibaEXe9x0CaUg4pZozXRa04bbO7k,77.0,77.0,63.0,63.0,82.0,0.0,63.0,0.0,66.0,0.0,71.0,0.0,55.0,0.0,70.0,0.0
EF9FB66BXPvAibaEXe9Hf/fJ8gF3Wr/Y2SyxD2Ro,65.0,0.0,45.0,0.0,50.0,0.0,58.0,69.0,84.0,81.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
EFA7B0CBXPvAibaEXe8YlvtcvZCDlUhJKfH2ifYh,80.0,0.0,75.0,0.0,86.0,0.0,75.0,0.0,70.0,0.0,77.0,0.0,72.0,0.0,77.0,91.0
EFA92570XPvAibaEXe8s1xx8DWM0qh0wHqaPbJbq,64.0,0.0,75.0,75.0,86.0,86.0,86.0,0.0,69.0,0.0,64.0,0.0,62.0,0.0,53.0,0.0
EFC6CC7FXPvAibaEXe/7VNok06ub0LxKcLYQ406/,87.0,0.0,71.0,0.0,77.0,0.0,75.0,65.0,65.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
EFCCF3D6XPvAibaEXe88UewilValgDpiGumL8Enb,64.0,64.0,56.0,0.0,86.0,0.0,69.0,0.0,60.0,0.0,66.0,0.0,61.0,0.0,50.0,0.0
EFCE2778XPvAibaEXe8d4Zyk6xKs03CAQshNObTY,80.0,0.0,75.0,0.0,80.0,0.0,85.0,0.0,72.0,0.0,81.0,0.0,74.0,0.0,79.0,66.0
EFCE5DB9XPvAibaEXe/D9W4zOC/eDWpsBe86lnub,0.0,69.0,69.0,67.0,67.0,83.0,77.0,85.0,70.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
EFCF5FBEXPvAibaEXe+1PCCPiUY9lna6/F1vSHqK,78.0,88.0,86.0,80.0,89.0,95.0,100.0,81.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
EFD1CDDCXPvAibaEXe+9tOqtJ+TlMia3dZtAJFg/,80.0,0.0,80.0,0.0,73.0,0.0,68.0,0.0,73.0,0.0,83.0,0.0,78.0,0.0,88.0,96.0
EFD742CDXPvAibaEXe8k9aD0YXzUPiN76vauZRDr,93.0,0.0,73.0,73.0,83.0,83.0,71.0,0.0,75.0,0.0,67.0,0.0,62.0,0.0,70.0,0.0
EFEA3D9BXPvAibaEXe//3t8+us0X0rWgfBUvJ9Bi,92.0,0.0,92.0,92.0,97.0,97.0,87.0,0.0,93.0,0.0,81.0,0.0,70.0,0.0,75.0,0.0
EFF96463XPvAibaEXe/la94r/g2qo712hClqDAfz,89.0,76.0,85.0,86.0,92.0,87.0,88.0,79.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F0033017XPvAibaEXe9pz/hgBFL5IPTc9ivhe27X,81.0,0.0,62.0,0.0,70.0,0.0,86.0,0.0,73.0,0.0,68.0,0.0,68.0,0.0,73.0,0.0
F00FA95AXPvAibaEXe+iIJOpfrvDwyFLtazciWEk,100.0,0.0,81.0,0.0,100.0,0.0,73.0,99.0,89.0,94.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F01CB7A2XPvAibaEXe8t+72KjYwWtV8aqhYu4Md7,0.0,82.0,82.0,90.0,90.0,97.0,100.0,95.0,90.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F01DB8DCXPvAibaEXe+H6KmFC2sei0RBKQy7VU8Y,0.0,80.0,80.0,77.0,77.0,87.0,88.0,98.0,86.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F02465F1XPvAibaEXe/4WyTnp6RTwjqMD+2I/7zt,85.0,0.0,100.0,0.0,95.0,0.0,85.0,0.0,100.0,0.0,89.0,0.0,86.0,0.0,100.0,91.0
F027C3F4XPvAibaEXe9zRIqN26w0Bz0VC5K0U8Fw,58.0,58.0,74.0,80.0,82.0,77.0,63.0,61.0,44.0,25.0,55.0,-1.0,-1.0,-1.0,-1.0,-1.0
F0291E22XPvAibaEXe8o0Tnwwz3u31MPoj5STmqZ,68.0,0.0,95.0,0.0,80.0,0.0,80.0,0.0,80.0,0.0,86.0,0.0,70.0,0.0,86.0,0.0
F0331FB3XPvAibaEXe+E+n9mGyneJ0MHxGhsw/QY,75.0,0.0,34.0,0.0,62.0,0.0,54.0,0.0,83.0,0.0,80.0,0.0,76.0,0.0,75.0,0.0
F03B1465XPvAibaEXe97hU2RTHdNnBRrvP91HIpv,88.0,0.0,90.0,90.0,94.0,94.0,87.0,0.0,97.0,0.0,88.0,0.0,78.0,0.0,79.0,0.0
F04DAB48XPvAibaEXe+oo0hccQuSuF2V98IwNKVT,80.0,0.0,80.0,0.0,66.0,0.0,84.0,0.0,75.0,0.0,79.0,84.0,72.0,73.0,-1.0,-1.0
F0512292XPvAibaEXe8GQO9NuWsqovGzUleWk76d,85.0,83.0,76.0,81.0,88.0,82.0,74.0,68.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F056C507XPvAibaEXe9Fg4HjUy856fFEqIrYNnGE,85.0,0.0,75.0,0.0,81.0,0.0,85.0,0.0,91.0,0.0,99.0,0.0,77.0,0.0,91.0,91.0
F05F6721XPvAibaEXe9ggqkCdMDyeDukswKmt5gh,85.0,0.0,85.0,0.0,76.0,0.0,80.0,0.0,93.0,0.0,77.0,0.0,69.0,0.0,95.0,96.0
F0656A7AXPvAibaEXe/6gqqbvLbYM40ZtTLrkgFa,87.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F06A3C0FXPvAibaEXe+NmgQbVGcjJ7ZdQvWRioyl,91.0,0.0,82.0,82.0,65.0,65.0,75.0,0.0,41.0,0.0,79.0,0.0,66.0,0.0,65.0,0.0
F06D81B0XPvAibaEXe+L4+qEMJ/L9UjIb2oK9DXa,88.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,-1.0
F06EDFFEXPvAibaEXe8KSegZW1rFPMNPBQ+c9rst,91.0,77.0,98.0,94.0,82.0,86.0,75.0,70.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F06F1829XPvAibaEXe940vcGUhedsKn9V/anz0eb,0.0,68.0,68.0,54.0,54.0,65.0,72.0,58.0,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F073E236XPvAibaEXe/7VXm0xgXldHR4zGalFEDr,67.0,0.0,66.0,0.0,86.0,0.0,75.0,0.0,81.0,0.0,75.0,0.0,72.0,0.0,81.0,0.0
F07997ADXPvAibaEXe+ba4DZYrt+PLuUQfxkDw3t,90.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F07FCC1CXPvAibaEXe+RQyZpP6sq6vtKh1D4q6br,85.0,0.0,80.0,0.0,73.0,0.0,71.0,0.0,72.0,0.0,77.0,91.0,74.0,62.0,-1.0,-1.0
F08854D3XPvAibaEXe8h19maTis8uCOPGbLWpKRU,90.0,0.0,85.0,0.0,96.0,0.0,82.0,0.0,100.0,0.0,81.0,100.0,91.0,-1.0,-1.0,-1.0
F0956068XPvAibaEXe/V2dF0qjs8bUnaC6RcyGOL,66.0,0.0,72.0,72.0,90.0,90.0,59.0,0.0,82.0,0.0,56.0,0.0,55.0,0.0,43.0,0.0
F095C0CEXPvAibaEXe9Tdz4CswjA140A5JVmCaNn,95.0,0.0,76.0,0.0,50.0,0.0,58.0,58.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F09BF74EXPvAibaEXe+boSxJoV2lkABL0foWIXoK,90.0,0.0,90.0,0.0,90.0,0.0,100.0,93.0,72.0,86.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F09E416CXPvAibaEXe9sUz+dc1ML5JRuMvaWnFIR,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,91.0
F0A39268XPvAibaEXe+iIJOpfrvDw+wwVAHpHkrV,90.0,0.0,90.0,0.0,82.0,0.0,82.0,99.0,83.0,83.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F0A3A9F8XPvAibaEXe8zAo0wu8vadrVvbFNnuZKO,85.0,0.0,80.0,0.0,90.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,94.0,-1.0,-1.0,-1.0
F0A647A5XPvAibaEXe+VDSoAYozpwxu4EUSrr8sK,92.0,0.0,73.0,0.0,48.0,0.0,64.0,0.0,80.0,0.0,71.0,0.0,76.0,0.0,79.0,0.0
F0ACD875XPvAibaEXe9fG+Eba8DRT1LrlY+FHjLm,75.0,75.0,90.0,100.0,99.0,87.0,80.0,61.0,59.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F0B62F08XPvAibaEXe+qNIjYBkSuZlcY3lEr3p7G,65.0,65.0,64.0,64.0,54.0,54.0,79.0,83.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F0C15C4CXPvAibaEXe/7sxkigC7f5yQxLj4lTYh9,84.0,0.0,82.0,82.0,34.0,34.0,82.0,0.0,47.0,0.0,77.0,0.0,58.0,0.0,70.0,0.0
F0C4911FXPvAibaEXe97+rZxicl8Fr4Zt+byqhKR,65.0,65.0,80.0,80.0,73.0,73.0,91.0,70.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F0C8A802XPvAibaEXe8vx1Re3PVav/1nZvBgP2BO,0.0,62.0,62.0,82.0,82.0,75.0,75.0,64.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F0D2067AXPvAibaEXe86P8jAaxkGr95VqM6RCzkV,82.0,87.0,81.0,89.0,82.0,88.0,78.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F0D2CEF0XPvAibaEXe8SXrohzbXmS8QYapbubv/J,67.0,0.0,61.0,0.0,66.0,0.0,78.0,0.0,73.0,0.0,73.0,0.0,76.0,0.0,75.0,0.0
F0DA4E5BXPvAibaEXe88UewilValgCEO6Q/IE/fA,72.0,72.0,65.0,0.0,81.0,0.0,70.0,0.0,50.0,0.0,20.0,0.0,48.0,0.0,63.0,0.0
F0EE1719XPvAibaEXe9o3csoNuwUvKSzmcM5X/Yg,68.0,68.0,68.0,0.0,51.0,0.0,4.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F0F2F362XPvAibaEXe9upvU5DvuC9vpGmW+2YsWe,73.0,0.0,62.0,62.0,90.0,90.0,78.0,0.0,74.0,0.0,84.0,0.0,73.0,0.0,71.0,0.0
F0F6D092XPvAibaEXe+ot3jpjNDg2lk7pprSoQnz,0.0,77.0,77.0,60.0,60.0,95.0,94.0,83.0,70.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F0F88E7EXPvAibaEXe97wmuqTYuV7VibsH6BPRXy,68.0,0.0,48.0,0.0,80.0,0.0,75.0,0.0,75.0,0.0,70.0,0.0,63.0,0.0,71.0,0.0
F0FFA866XPvAibaEXe+Hl3bsG7JYGg4+Wgmy8K3a,73.0,0.0,65.0,0.0,80.0,0.0,81.0,0.0,83.0,0.0,81.0,96.0,71.0,58.0,-1.0,-1.0
F11DC973XPvAibaEXe9zjjuEw+R98ar4qJyExkRb,77.0,77.0,82.0,77.0,74.0,80.0,85.0,49.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F1237819XPvAibaEXe+PQV3+n6192T5luX8qZb9l,65.0,65.0,83.0,83.0,89.0,89.0,77.0,92.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F1260990XPvAibaEXe+WyjAMa+c6gpPtQO9RF9iC,90.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,96.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F1329618XPvAibaEXe/yrwK0a/uMNxRp9maj8ddO,96.0,100.0,95.0,94.0,100.0,96.0,76.0,63.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F1376DF1XPvAibaEXe/D9W4zOC/eDTdYQ+Oh+PI9,0.0,81.0,81.0,95.0,95.0,100.0,96.0,85.0,80.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F13C83A4XPvAibaEXe9o/lUQXb5f/z3txLobU3Az,69.0,69.0,50.0,50.0,54.0,0.0,82.0,0.0,74.0,0.0,74.0,0.0,63.0,0.0,67.0,0.0
F13E1BA9XPvAibaEXe91kmICrkek2o/snRaC+Cll,80.0,0.0,90.0,0.0,90.0,0.0,90.0,0.0,100.0,0.0,99.0,0.0,98.0,0.0,91.0,86.0
F144F3D2XPvAibaEXe8qxKHWIxudAGGY+yzSLiq9,100.0,0.0,88.0,0.0,90.0,0.0,77.0,86.0,84.0,88.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F14676F2XPvAibaEXe/Ko3VBeq65/zGUzTY2VaO5,68.0,68.0,69.0,0.0,71.0,0.0,61.0,0.0,61.0,0.0,47.0,0.0,63.0,0.0,75.0,0.0
F150E1DEXPvAibaEXe8oT/p9f7HpvWl5+qBTFNQx,90.0,0.0,85.0,0.0,83.0,0.0,86.0,0.0,100.0,0.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0
F152A73EXPvAibaEXe9Hg4P9GaiGIIDn5D+TYaGh,56.0,56.0,84.0,64.0,97.0,72.0,77.0,65.0,59.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F15A6951XPvAibaEXe+fbCTkii8CUiOOyN1VU/Eb,0.0,86.0,86.0,100.0,100.0,96.0,91.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F1601417XPvAibaEXe+XOEV1VJ5O22o5PGDZu7CX,76.0,0.0,75.0,0.0,76.0,0.0,80.0,0.0,81.0,0.0,74.0,0.0,83.0,0.0,81.0,66.0
F160DFA8XPvAibaEXe9JWTHSsB5dJT3BsCfAlFGr,88.0,74.0,75.0,75.0,99.0,90.0,98.0,73.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F16C2981XPvAibaEXe/69hWWh+JD2RYQ9Sz2v0vv,73.0,73.0,71.0,0.0,70.0,0.0,66.0,0.0,48.0,0.0,56.0,0.0,76.0,0.0,80.0,0.0
F16F0FEBXPvAibaEXe8JhJ4J3nSSl6eFaumAKm+I,90.0,0.0,100.0,0.0,81.0,0.0,100.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F170F0F4XPvAibaEXe+n07P56kWx2McktnV+cXXB,76.0,0.0,85.0,0.0,76.0,0.0,75.0,0.0,83.0,0.0,74.0,0.0,74.0,0.0,91.0,84.0
F177D17AXPvAibaEXe+wCRIlhV+1XwE7AWBbSDyJ,80.0,0.0,80.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,76.0,58.0,-1.0,-1.0
F178388CXPvAibaEXe8HvmLHDqSTlmQ0XjAR6VML,0.0,64.0,64.0,65.0,65.0,97.0,71.0,67.0,68.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F1793C09XPvAibaEXe/LLVSZzXjjqo1/zrNwAyb2,92.0,92.0,94.0,85.0,99.0,86.0,81.0,74.0,54.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F188F59AXPvAibaEXe+nZBq3b0XEhX0gn3eyGCol,93.0,0.0,92.0,92.0,92.0,92.0,87.0,0.0,93.0,0.0,72.0,0.0,64.0,0.0,75.0,0.0
F18D4D2FXPvAibaEXe/kSDDr/jkTQ7sEK9dQF8+7,87.0,0.0,87.0,0.0,81.0,0.0,90.0,100.0,100.0,86.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F19381D9XPvAibaEXe/Nq24Gaz1feSmFuk6hkLNx,90.0,0.0,95.0,0.0,95.0,0.0,85.0,0.0,84.0,0.0,62.0,0.0,72.0,0.0,68.0,69.0
F194DA26XPvAibaEXe9Z67almz7y5jarc2nxH/N/,67.0,0.0,70.0,70.0,51.0,51.0,37.0,0.0,35.0,0.0,36.0,0.0,36.0,0.0,75.0,0.0
F195E5E6XPvAibaEXe9M021iVaAwIH1lH9to4XgR,88.0,0.0,69.0,69.0,74.0,74.0,82.0,0.0,86.0,0.0,79.0,0.0,58.0,0.0,65.0,0.0
F1AACB01XPvAibaEXe8M37suqoe4Cbsh5M0kmj9t,61.0,0.0,65.0,0.0,76.0,0.0,80.0,0.0,76.0,0.0,80.0,0.0,100.0,0.0,79.0,0.0
F1AC7EB2XPvAibaEXe86ShnmDByrm6Sn44IZZf9+,68.0,0.0,84.0,0.0,95.0,0.0,85.0,0.0,80.0,0.0,90.0,0.0,100.0,0.0,96.0,0.0
F1AE6A7DXPvAibaEXe+pDN88/1DR4GQG2cn+o/MP,81.0,81.0,73.0,73.0,85.0,0.0,73.0,0.0,64.0,0.0,90.0,0.0,80.0,0.0,88.0,0.0
F1AF1834XPvAibaEXe/nw3DhNQnHf60WkpUCPXjg,80.0,0.0,75.0,0.0,75.0,0.0,58.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F1B6A968XPvAibaEXe91j5pgrwAu+kEhW1YPjKvr,0.0,64.0,64.0,64.0,64.0,77.0,78.0,74.0,76.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F1C269FDXPvAibaEXe/eRksRS1wGeM1wcohpNXDp,62.0,0.0,69.0,0.0,76.0,0.0,75.0,0.0,71.0,0.0,75.0,0.0,86.0,0.0,81.0,0.0
F1E4C8BDXPvAibaEXe/3r71QULrjp3Z8NJaEp6IV,90.0,0.0,100.0,0.0,90.0,0.0,86.0,100.0,100.0,96.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F1E5E055XPvAibaEXe+Wjq/eoSKNhdg9exGKekXz,90.0,90.0,86.0,86.0,87.0,0.0,64.0,0.0,65.0,0.0,73.0,0.0,80.0,0.0,75.0,0.0
F1F07D1DXPvAibaEXe9/83vYrk4yZhqvORuehviT,70.0,0.0,74.0,0.0,69.0,0.0,83.0,0.0,85.0,0.0,75.0,0.0,76.0,0.0,75.0,0.0
F1F5CE31XPvAibaEXe9KG2OR8ZVK3g4fVrts9Ecv,100.0,0.0,86.0,0.0,71.0,0.0,85.0,0.0,86.0,0.0,75.0,0.0,85.0,0.0,75.0,0.0
F1FE5D4FXPvAibaEXe/N50hRf+Du8U1PcNWSN8sZ,90.0,0.0,91.0,0.0,83.0,0.0,74.0,100.0,90.0,91.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F203BBC3XPvAibaEXe+suUpvSAu/o/+ZL0cV+o+k,79.0,0.0,68.0,68.0,78.0,78.0,82.0,0.0,73.0,0.0,66.0,0.0,64.0,0.0,70.0,0.0
F205390CXPvAibaEXe+yoVqlRbTtNsJiojUpYEPQ,0.0,63.0,63.0,89.0,89.0,90.0,77.0,95.0,83.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F20A8094XPvAibaEXe9FRFgWLD9noTNP+BadXReP,80.0,0.0,75.0,0.0,83.0,0.0,80.0,0.0,75.0,0.0,69.0,0.0,63.0,0.0,76.0,68.0
F20DAC9CXPvAibaEXe+PVAbtvmWztvqSlgxkmaYD,20.0,0.0,36.0,0.0,53.0,0.0,58.0,0.0,64.0,0.0,63.0,0.0,-1.0,-1.0,-1.0,-1.0
F2172708XPvAibaEXe9fwZBwsCOuQBWO6yBIlUld,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,99.0,0.0,90.0,0.0,64.0,0.0,75.0,0.0
F22643C6XPvAibaEXe+Wjq/eoSKNhZeG3NaL+n5t,90.0,90.0,90.0,0.0,100.0,0.0,82.0,0.0,73.0,0.0,87.0,0.0,76.0,0.0,80.0,0.0
F2278788XPvAibaEXe/Z2D1Qs9UWoGyTMjg2MYbM,69.0,0.0,80.0,0.0,90.0,0.0,100.0,0.0,80.0,0.0,95.0,0.0,100.0,0.0,95.0,0.0
F230F47EXPvAibaEXe9+dT4FRTt+Q4CZl3gw+B7e,99.0,0.0,94.0,0.0,83.0,0.0,94.0,0.0,100.0,0.0,80.0,0.0,70.0,0.0,70.0,0.0
F240CBEBXPvAibaEXe8oOckqmsrcbVdUPMSQ9Ifx,84.0,84.0,67.0,0.0,47.0,0.0,34.0,0.0,0.0,0.0,25.0,0.0,38.0,0.0,-1.0,-1.0
F241EE3FXPvAibaEXe8VdV75E6kcriil11BUJAqX,88.0,88.0,84.0,84.0,88.0,0.0,77.0,0.0,68.0,0.0,70.0,0.0,60.0,0.0,70.0,0.0
F2449D67XPvAibaEXe/AdnwkoyhfDkqxTK84Dj06,80.0,0.0,90.0,0.0,80.0,0.0,75.0,0.0,81.0,0.0,77.0,0.0,72.0,0.0,77.0,85.0
F24AAC52XPvAibaEXe/nRR7q+hWy3BFkcWNQMe85,75.0,75.0,61.0,0.0,78.0,0.0,62.0,0.0,64.0,0.0,78.0,0.0,81.0,0.0,75.0,0.0
F24ECB8DXPvAibaEXe8qh9FRNDK+MSP8dv3PW7SX,75.0,0.0,90.0,0.0,75.0,0.0,70.0,0.0,66.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F2546353XPvAibaEXe8NZ2cy8d9iU1eNywPulUsz,56.0,56.0,67.0,56.0,61.0,70.0,67.0,42.0,42.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F2550C0EXPvAibaEXe9Q4aPiqsgPtaSduiOygz4j,0.0,57.0,57.0,45.0,45.0,71.0,60.0,80.0,57.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F257BE3EXPvAibaEXe+lo6eJkHWaQX9v5OomNEKz,81.0,0.0,76.0,76.0,63.0,63.0,78.0,0.0,77.0,0.0,75.0,0.0,64.0,0.0,59.0,0.0
F25B47BFXPvAibaEXe99j2P15eeB08BTAdZknEaN,90.0,0.0,86.0,86.0,86.0,86.0,84.0,0.0,84.0,0.0,75.0,0.0,44.0,0.0,75.0,0.0
F25EC7EBXPvAibaEXe/sKOWIYAkjtqUSTDkKaJYq,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0
F2696E85XPvAibaEXe9ysTifnGoMwT5kAXkjtPqR,80.0,0.0,72.0,72.0,82.0,82.0,75.0,0.0,61.0,0.0,82.0,0.0,68.0,0.0,70.0,0.0
F272C6E2XPvAibaEXe/N50hRf+Du8Wfgo7CelReA,100.0,0.0,100.0,0.0,100.0,0.0,90.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F27FEBE0XPvAibaEXe+j3SiA7vPeyCPHXQyreYE+,70.0,70.0,83.0,83.0,70.0,70.0,82.0,78.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F282E487XPvAibaEXe95BgJyC1XgNYraK+zbGNJZ,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F297A276XPvAibaEXe8PcTqQe5AuPyCUJkNd86xr,89.0,0.0,88.0,0.0,93.0,0.0,100.0,100.0,90.0,95.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
F298A6EBXPvAibaEXe8CN9MRovh0mO/fWoHs22w6,82.0,0.0,90.0,0.0,80.0,0.0,80.0,0.0,90.0,0.0,86.0,0.0,95.0,0.0,100.0,0.0
